ID	NUMBER	GERMAN	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	SEMANTIC_CATEGORY	TYPICALITY_MEAN	TYPICALITY_SD	AOA_MEAN	AOA_SD	FAMILIARITY_MEAN	FAMILIARITY_SD	FREQ_DLEX	FREQ_LOG10_DLEX	WORD_LENGTH_PHONEME	WORD_LENGTH_SYLLABLE
Schroeder-2012-824-782	782	Produzent	producer			profession	4.16666666666667	1.97781816805346	6.15	0.933302004486728	2.65	1.30887657735053	8.03610265306	0.905045475783	9	3
Schroeder-2012-824-783	783	Filmvorführer	projectionist			profession	4.65	1.53125335660212	4.55	1.50350467767462	2.25	1.1180339887499	0.155326500924	-0.808754441096	11	4
Schroeder-2012-824-784	784	Psychologe	psychologist			profession	2.7	1.30182058752551	5.9	1.11921024787453	3.6	1.31389337066357	6.37656161687	0.804586560642	9	4
Schroeder-2012-824-785	785	Psychotherapeut	psychotherapist			profession	2.85	1.26802789276976	6.5	1	3.15	1.30887657735053	0.694881714659	-0.158089116335	12	5
Schroeder-2012-824-786	786	Publizist	publicist			profession	4.3	1.94935886896179	6.88888888888889	0.323380833381777	2.55	1.23437604097225	3.23733128241	0.510187143877	9	3
Schroeder-2012-824-787	787	Radiologe	radiologist			profession	3.3	1.65751875435925	6.9	0.307793505625542	2.5	1.14707866935281	0.024525236988	-1.61038678733	9	5
Schroeder-2012-824-788	788	Müllmann	refuse collector			profession	3.8	1.79472912484836	2.75	1.1180339887499	3.85	0.875093979915421	0.0735757109639	-1.13326553261	6	2
Schroeder-2012-824-789	789	Dachdecker	roofer			profession	2.1	1.29370947686346	4.25	1.16415770318919	3.35	1.18210338847862	0.53138013474	-0.274594685406	7	3
Schroeder-2012-824-790	790	Matrose	sailor			profession	3.45	1.8771478925557	3.5	1.19207912135854	2.8	1.10501250290616	8.62470834077	0.935744417585	7	3
Schroeder-2012-824-791	791	Verkäufer	salesman			profession	2.1	1.4473205733718	2.65	0.93330200448673	4.25	0.850696309223401	8.62470834077	0.935744417585	7	3
Schroeder-2012-824-792	792	Sekretär	secretary			profession	2.45	1.43178210632764	5.55	1.53811230854064	2.8	1.39924791829115	28.0977465092	1.44867149009	8	3
Schroeder-2012-824-793	793	Schiffbauer	shipbuilder			profession	2.78947368421053	1.54843818692044	5.5	1.35724178507659	2.05	1.09904264559757	0.188026816908	-0.725780206031	6	3
Schroeder-2012-824-794	794	Schuster	shoemaker	SHOEMAKER	875	profession	2.2	1.23969435961577	3.2	1.05630936457281	3.2	1.43636969291922	5.83700640314	0.766190169727	5	2
Schroeder-2012-824-795	795	Sozialpädagoge	social worker			profession	3.45	1.60509058606475	6.65	0.812727700887248	3.5	1.14707866935281	0.188026816908	-0.725780206031	14	6
Schroeder-2012-824-796	796	Soziologe	sociologist			profession	3.9	1.83245593039563	6.75	0.638666373658505	2.95	1.14593101656986	None	None	9	4
Schroeder-2012-824-797	797	Tontechniker	sound technician			profession	3.2	1.5078740698501	5.73684210526316	1.28418176556808	2.6	0.99472291830968	0.049050473976	-1.30935679167	10	4
Schroeder-2012-824-798	798	Logopäde	speech therapist			profession	3.3	1.52522647153584	6.55	0.887041208323018	2.9	1.11921024787453	None	None	8	4
Schroeder-2012-824-799	799	Sportassistent	sports assistant			profession	4.9	1.71372171173244	6.65	0.670820393249935	1.9	1.11921024787453	None	None	13	4
Schroeder-2012-824-800	800	Sportarzt	sports physician			profession	2.6	1.63514042532326	4.75	1.51744244666721	3.2	1.39924791829115	0.237077290884	-0.62511004415	9	2
Schroeder-2012-824-801	801	Sporttherapeut	sports therapist			profession	3.35	1.53125335660212	6.65	0.670820393249937	2.5	1.09812674721144	None	None	11	4
Schroeder-2012-824-802	802	Steward	steward			profession	2.5	1.19207912135854	6.10526315789474	1.10023920844036	2.4	1.09544511501033	0.923783926547	-0.0344295985655	7	2
Schroeder-2012-824-803	803	Steinmetz	stonemason			profession	3	1.94665705356915	5.45	1.27630222456167	1.8	1.05630936457281	1.31618771835	0.119317833983	7	2
Schroeder-2012-824-804	804	Chirurg	surgeon			profession	1.85	0.988086934168084	5.8	1.19648608323224	3.1	1.16528740525336	3.93221299707	0.594637034325	6	2
Schroeder-2012-824-805	805	Schneider	tailor	TAILOR	881	profession	2	1.37649440322337	3.15	0.875093979915421	2.75	1.29269200955949	15.5898756454	1.192842651	5	2
Schroeder-2012-824-806	806	Steuerberater	tax advisor			profession	2.75	1.65035881266054	6.45	1.05006265477226	3.10526315789474	1.24252148839479	0.523205055744	-0.281328068065	10	5
Schroeder-2012-824-807	807	Lehrer	teacher	TEACHER	1038	profession	1.35	0.988086934168084	2.9	0.718184846459608	4.3	0.801314709186031	81.0232079293	1.90860943409	4	2
Schroeder-2012-824-808	808	Technischer Zeichner	technical draughtsman			profession	3.45	1.70061908232205	5.9	1.48323969741913	2.6	1.09544511501033	0	0	12	5
Schroeder-2012-824-809	809	Techniker	technician			profession	2.85	1.66306628661765	5.6	1.31389337066357	2.7	1.26074330623269	8.3549307339	0.92194285375	7	3
Schroeder-2012-824-810	810	Theologe	theologian			profession	3.2	1.82381901225798	5.75	1.20852236875842	3.3	0.923380516876638	10.0226468491	1.00098242813	7	4
Schroeder-2012-824-811	811	Therapeut	therapist			profession	3.75	1.48235232689554	6.45	0.75915465451625	3.9	1.29370947686346	2.78770193763	0.445246336944	7	3
Schroeder-2012-824-812	812	Reiseleiter	tourist guide			profession	3.95	1.8202082009311	5.05	1.356271980176	2.85	1.30887657735053	0.237077290884	-0.62511004415	8	4
Schroeder-2012-824-813	813	Gleisbauer	track layer			profession	3.75	1.80277563773199	4.88235294117647	1.36392599419729	1.85	0.988086934168084	0.00817507899599	-2.08750804205	7	3
Schroeder-2012-824-814	814	Lokführer	train driver			profession	2.05	1.356271980176	2.95	1.27630222456166	2.78947368421053	0.976328005472037	0.441454265784	-0.355114282226	7	3
Schroeder-2012-824-815	815	Bestatter	undertaker			profession	3.4	1.93036674999174	5.3	1.30182058752551	3.05	1.05006265477226	0.130801263936	-0.883388059393	7	3
Schroeder-2012-824-816	816	Lackierer	varnisher			profession	3.45	1.66938375014948	5.85	1.0894228312566	2.3	1.26074330623269	0.0817507899599	-1.08750804205	6	3
Schroeder-2012-824-817	817	Tierarzt	veterinarian			profession	1.6	0.940324691963254	3.15	0.988086934168085	3.4	1.14248114115496	1.99471927502	0.29988178429	7	2
Schroeder-2012-824-818	818	Tierarzthelfer	veterinary assistant			profession	3.95	1.8771478925557	5.55	1.23437604097225	2.2	1.15165784392487	None	None	12	4
Schroeder-2012-824-819	819	Uhrmacher	watchmaker			profession	2.55	1.7614288458372	4.25	1.01954582251634	2.75	1.25131509768092	1.29166248137	0.111149044905	6	3
Schroeder-2012-824-820	820	Schweißer	welder			profession	3.1	1.91668573598447	5.05	1.23437604097225	2.05	0.944513241388333	0.433279186788	-0.363232172448	5	2
Schroeder-2012-824-821	821	Großhandelskaufmann	wholesaler			profession	3.15	1.56524758424985	6.4	0.75393703492505	2.65	1.13670808176853	0.00817507899599	-2.08750804205	17	5
Schroeder-2012-824-822	822	Schriftsteller	writer			profession	3.15	1.89944590258373	4.35	0.93330200448673	3.8	1.23969435961577	45.2817625588	1.6559233231	10	3
Schroeder-2012-824-823	823	Tierpfleger	zookeeper			profession	2.8	1.54238366446907	3.7	1.1742858972248	3.05	1.14593101656986	0.228902211888	-0.640350010707	8	3
Schroeder-2012-824-824	824	Zoologe	zoologist			profession	2.8	1.67332005306815	5.7	1.52522647153585	2.85	1.26802789276976	1.12816090145	0.0523710443523	7	4
