ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	DSS_ID	URL	GLOSS	OCCURRENCES	OMEGAWIKI
Bulakh-2013-870-755	3b5b294a-e374-4007-89ae-3822e157d49e	SHRINK	755	2132	http://semshifts.iling-ran.ru/show-meaning.html?id=2132	to shrink (of textile)	3	1107625
Bulakh-2013-870-756	2e348024-19f5-4379-a0ed-a71946f59300	SHUT	756	2133	http://semshifts.iling-ran.ru/show-meaning.html?id=2133	to shut, to close	3	448880
Bulakh-2013-870-757	1e5ccd3d-2fba-4bd1-82df-7c2e6edebcc9	SING	757	2135	http://semshifts.iling-ran.ru/show-meaning.html?id=2135	to sing	5	5540
Bulakh-2013-870-758	ff02753d-0221-4724-a887-6dec93cfa257	SIT	758	2138	http://semshifts.iling-ran.ru/show-meaning.html?id=2138	to sit	5	6022
Bulakh-2013-870-759	abc353f4-9d48-4232-a77e-cc14cca6f130	SIT DOWN	759	2139	http://semshifts.iling-ran.ru/show-meaning.html?id=2139	to sit down	3	6785
Bulakh-2013-870-760	1ba0ca4c-3ff5-425b-98b5-c79797234e78	SLEEP	760	2144	http://semshifts.iling-ran.ru/show-meaning.html?id=2144	to sleep	5	6519
Bulakh-2013-870-761	705bde71-ce31-494d-ae3b-64169bbfe776	SMEAR	761	2146	http://semshifts.iling-ran.ru/show-meaning.html?id=2146	to smear, anoint	9	1510989
Bulakh-2013-870-762	03466044-6955-4b19-924d-5af74191bb6c	SMELL, PERCEIVE	762	2148	http://semshifts.iling-ran.ru/show-meaning.html?id=2148	to smell, scent	4	6520
Bulakh-2013-870-763	31cd37af-3a9d-43a2-a97c-1f6f04b8fe5b	SMOKE, INHALE	763	2150	http://semshifts.iling-ran.ru/show-meaning.html?id=2150	to smoke	3	6968
Bulakh-2013-870-764	8b45f554-69ed-4c54-933b-5429080a4ca1	SOIL	764	2153	http://semshifts.iling-ran.ru/show-meaning.html?id=2153	to soil, make dirty	3	434212
Bulakh-2013-870-765	7b391163-5981-4782-aa27-c56ba3db59a6	SOW SEEDS	765	2156	http://semshifts.iling-ran.ru/show-meaning.html?id=2156	to sow	3	341201
Bulakh-2013-870-766	NAN		766	2157	http://semshifts.iling-ran.ru/show-meaning.html?id=2157	to spawn	3	NAN
Bulakh-2013-870-767	3261d9b8-2562-4a6b-bc46-32cf49291fa3	SPEAK	767	2158	http://semshifts.iling-ran.ru/show-meaning.html?id=2158	to speak	20	6656
Bulakh-2013-870-768	58241b13-1d90-458b-bead-62ca2c4d182e	SPOIL (1)	768	2161	http://semshifts.iling-ran.ru/show-meaning.html?id=2161	to spoil	6	1165745
Bulakh-2013-870-769	a5f77d58-ab03-4092-9815-672f5d3a09c7	SPOIL (2)	769	2162	http://semshifts.iling-ran.ru/show-meaning.html?id=2162	to spoil (intr.)	4	1581989
Bulakh-2013-870-770	988e564b-bd39-47c6-83b5-b3e6a094220f	JUMP	770	2164	http://semshifts.iling-ran.ru/show-meaning.html?id=2164	to spring, jump	11	7622
Bulakh-2013-870-771	40e99d59-500b-4634-8b44-bf77a2e44901	STAND	771	2167	http://semshifts.iling-ran.ru/show-meaning.html?id=2167	to stand	10	6053
Bulakh-2013-870-772	f1cb880b-22b6-4677-b311-09790cb42eef	STAND UP	772	2168	http://semshifts.iling-ran.ru/show-meaning.html?id=2168	to stand up	4	1581992
Bulakh-2013-870-773	99028ef8-2b37-4fa6-9b84-8b03bbe81b4e	STEAL	773	2169	http://semshifts.iling-ran.ru/show-meaning.html?id=2169	to steal	9	336072
Bulakh-2013-870-774	9f01e686-b1ee-4678-a267-7ffb0b89feff	STICKING	774	2171	http://semshifts.iling-ran.ru/show-meaning.html?id=2171	to stick (to a surface), to adhere	4	1504854
Bulakh-2013-870-775	5d0c70c4-4aa2-4db5-a5b0-65c8f5d8e9f2	STING	775	2172	http://semshifts.iling-ran.ru/show-meaning.html?id=2172	to sting	5	1581997
Bulakh-2013-870-776	0765abf3-1411-465c-a0eb-8fd7affc150a	SMELL, STINK	776	2173	http://semshifts.iling-ran.ru/show-meaning.html?id=2173	to stink	3	6521
Bulakh-2013-870-777	e9bc99b1-bc43-4316-aaf3-ee0118468a27	STRAIN	777	2176	http://semshifts.iling-ran.ru/show-meaning.html?id=2176	to strain	4	402886
Bulakh-2013-870-778	c62be1e0-4d52-49ac-be14-dc8a7409d401	STREW	778	2177	http://semshifts.iling-ran.ru/show-meaning.html?id=2177	to strew	4	1582001
Bulakh-2013-870-779	13bb3f58-2ab6-4b97-975a-7f1bc8bfebd7	SUBJUGATE	779	2179	http://semshifts.iling-ran.ru/show-meaning.html?id=2179	to subjugate	3	631266
Bulakh-2013-870-780	796e2f9d-7704-47e4-b92b-06f0881b2ff8	SUCCEED	780	2180	http://semshifts.iling-ran.ru/show-meaning.html?id=2180	to succeed	4	483003
Bulakh-2013-870-781	4a4a52f7-6311-4b67-afdd-e1b4a589462d	SUCK	781	2181	http://semshifts.iling-ran.ru/show-meaning.html?id=2181	to suck	3	6027
Bulakh-2013-870-782	ed8e189c-a91e-4dd0-b68c-fdebed89fcc8	SUFFER	782	2182	http://semshifts.iling-ran.ru/show-meaning.html?id=2182	to suffer	3	479346
Bulakh-2013-870-783	62b4ebaf-5081-4c15-9c98-374f1a55bee2	SUIT	783	2183	http://semshifts.iling-ran.ru/show-meaning.html?id=2183	to suit (of clothes)	3	343200
Bulakh-2013-870-784	cf3642da-e5ee-440e-816d-00a9534beafd	SWAY	784	2187	http://semshifts.iling-ran.ru/show-meaning.html?id=2187	to sway	5	1582012
Bulakh-2013-870-785	3f559922-4bec-49d1-aa58-22500275ae3a	CURSE	785	2189	http://semshifts.iling-ran.ru/show-meaning.html?id=2189	to swear, curse, abuse one another	18	1023517
Bulakh-2013-870-786	d42bc116-10ee-46c1-b349-5698fafe58dc	SWEEP	786	2191	http://semshifts.iling-ran.ru/show-meaning.html?id=2191	to sweep	3	1466959
Bulakh-2013-870-787	8158b8e2-b3e9-4efc-a02d-d19c385e0044	SWIM	787	2194	http://semshifts.iling-ran.ru/show-meaning.html?id=2194	to swim	3	6050
Bulakh-2013-870-788	76fc9215-3a43-48a7-a673-3befba509c09	TAKE	788	2197	http://semshifts.iling-ran.ru/show-meaning.html?id=2197	to take	9	7077
Bulakh-2013-870-789	f129f3e2-fa8e-4ef7-b274-8dc526cdeebf	TAN	789	2202	http://semshifts.iling-ran.ru/show-meaning.html?id=2202	to tan (hides)	3	1501856
Bulakh-2013-870-790	220758cf-4e9c-4d94-8f6e-09dca2dea8bc	TASTE	790	2203	http://semshifts.iling-ran.ru/show-meaning.html?id=2203	to taste	6	1051228
Bulakh-2013-870-791	a68729a8-d68d-47c6-bc96-33a93ce0cde5	TEACH	791	2205	http://semshifts.iling-ran.ru/show-meaning.html?id=2205	to teach	4	335855
Bulakh-2013-870-792	f70f5b6f-8a6e-4ee5-a915-afd97d64fe5f	TEAR, SHRED	792	2207	http://semshifts.iling-ran.ru/show-meaning.html?id=2207	to tear, rend	4	704859
Bulakh-2013-870-793	0f312c3b-2cd4-4adf-93b6-c455440ec47b	TELL	793	2208	http://semshifts.iling-ran.ru/show-meaning.html?id=2208	to tell	3	701342
Bulakh-2013-870-794	65f49edf-17a5-45c0-b44b-eb97f0e0a61c	TELL FORTUNES	794	2209	http://semshifts.iling-ran.ru/show-meaning.html?id=2209	to tell a person's fortune	4	1454741
Bulakh-2013-870-795	fa132e0f-72bb-46cf-b598-bc9bae5d0ae7	LIE, MISLEAD	795	2210	http://semshifts.iling-ran.ru/show-meaning.html?id=2210	to tell lie	8	161769
Bulakh-2013-870-796	56f24a8b-f17b-4f20-848b-82fd91e5f3d8	THINK, REFLECT	796	2212	http://semshifts.iling-ran.ru/show-meaning.html?id=2212	to think	10	6021
	4ac4b29a-4c71-4feb-99ca-6dcdaeb20cc6	THINK, BELIEVE	796	2212	http://semshifts.iling-ran.ru/show-meaning.html?id=2212	to think	10	6309
Bulakh-2013-870-797	272429a6-f268-4f0e-993a-fb9a50867022	THROW	797	2214	http://semshifts.iling-ran.ru/show-meaning.html?id=2214	to throw	19	6072
Bulakh-2013-870-798	3ee6a352-445b-4f5c-a375-c8a2cd003a9e	THRUST	798	2216	http://semshifts.iling-ran.ru/show-meaning.html?id=2216	to thrust (into)	5	1501591
Bulakh-2013-870-799	662e62a0-413e-4380-baed-f9e1a5db0a55	TIE	799	2219	http://semshifts.iling-ran.ru/show-meaning.html?id=2219	to tie	4	844574
Bulakh-2013-870-800	69166a77-e773-4386-b329-dd021fc0c42a	TORTURE	800	2222	http://semshifts.iling-ran.ru/show-meaning.html?id=2222	to torture	3	883170
Bulakh-2013-870-801	d581efb7-93ed-46aa-8b3e-9bacf3d7642f	TOUCH	801	2223	http://semshifts.iling-ran.ru/show-meaning.html?id=2223	to touch	11	8232
Bulakh-2013-870-802	7c3587d3-c496-4f0f-bb03-8b90a9955276	TRANSIT	802	2224	http://semshifts.iling-ran.ru/show-meaning.html?id=2224	to transit	5	1582031
Bulakh-2013-870-803	ca5a1615-554d-4730-baa0-357bed8e813b	TREAD	803	2226	http://semshifts.iling-ran.ru/show-meaning.html?id=2226	to tread	5	1582035
Bulakh-2013-870-804	a971c1fc-c099-457e-a303-1bad4526eb04	SHIVER	804	2228	http://semshifts.iling-ran.ru/show-meaning.html?id=2228	to tremble	3	1106980
Bulakh-2013-870-805	fb7723e0-fe03-4625-8b9c-eb35359dfc9f	TRY	805	2229	http://semshifts.iling-ran.ru/show-meaning.html?id=2229	to try, to attempt	4	7471
Bulakh-2013-870-806	NAN		806	2233	http://semshifts.iling-ran.ru/show-meaning.html?id=2233	to turn sour	4	NAN
Bulakh-2013-870-807	73ee7476-c2ff-4a33-b4ce-64971a32efba	TURN	807	2234	http://semshifts.iling-ran.ru/show-meaning.html?id=2234	to turn, rotate (intr.)	12	6526
Bulakh-2013-870-808	73ee7476-c2ff-4a33-b4ce-64971a32efba	TURN	808	2235	http://semshifts.iling-ran.ru/show-meaning.html?id=2235	to turn, rotate (tr.)	3	6526
Bulakh-2013-870-809	1b5e2416-8ee8-43d6-9363-f8d5f7d9b9f0	UNDERSTAND	809	2236	http://semshifts.iling-ran.ru/show-meaning.html?id=2236	to understand	12	6356
Bulakh-2013-870-810	9270375f-e1f1-4a91-bc5f-b217955713ae	UNTIE	810	2238	http://semshifts.iling-ran.ru/show-meaning.html?id=2238	to untie, unbind	7	1510931
Bulakh-2013-870-811	29942661-cf34-42af-90bd-1a304aa3409e	VISIT	811	2241	http://semshifts.iling-ran.ru/show-meaning.html?id=2241	to visit	4	5941
Bulakh-2013-870-812	90ab00ea-07ff-4e42-aef0-bda505e520ef	VOMIT	812	2242	http://semshifts.iling-ran.ru/show-meaning.html?id=2242	to vomit	4	5617
Bulakh-2013-870-813	a82336a0-4c84-4e28-9144-a5fafa1f38db	WAIT FOR	813	2243	http://semshifts.iling-ran.ru/show-meaning.html?id=2243	to wait	8	6530
Bulakh-2013-870-814	af12127a-dd4c-4af7-a0c3-a311b99363bb	WALK	814	2246	http://semshifts.iling-ran.ru/show-meaning.html?id=2246	to walk, wander	7	6054
Bulakh-2013-870-815	dc2cb0a0-d6e4-4419-ba11-7019898eb115	WANT	815	2247	http://semshifts.iling-ran.ru/show-meaning.html?id=2247	to want	13	7258
Bulakh-2013-870-816	141761de-5497-4a35-be74-f3f4af0d4944	WASTE	816	2250	http://semshifts.iling-ran.ru/show-meaning.html?id=2250	to waste	4	1152220
Bulakh-2013-870-817	638bc018-ec23-4fba-9ba1-76c8ffbf8df7	LOOSEN	817	2256	http://semshifts.iling-ran.ru/show-meaning.html?id=2256	to weaken, loosen	3	853143
Bulakh-2013-870-818	f1a9fae9-1d61-4f08-bc3c-b7e21436d44a	WEIGH	818	2257	http://semshifts.iling-ran.ru/show-meaning.html?id=2257	to weigh (intr.)	3	478489
Bulakh-2013-870-819	33ca9766-fe17-44bc-947a-e6ce3c63393f	WET	819	2258	http://semshifts.iling-ran.ru/show-meaning.html?id=2258	to wet, moisten	3	7027
	dc5e29d8-f76b-4ed6-b0e4-f1a3ed3480bf	MOISTEN	819	2258	http://semshifts.iling-ran.ru/show-meaning.html?id=2258	to wet, moisten	3	1061652
Bulakh-2013-870-820	d8f84334-7ba1-4c8d-8a7a-013ad7465760	WIN	820	2260	http://semshifts.iling-ran.ru/show-meaning.html?id=2260	to win	9	367675
Bulakh-2013-870-821	15590994-d08f-42f4-9812-0bc5f4b9dc11	WORK, ACTIVITY	821	2262	http://semshifts.iling-ran.ru/show-meaning.html?id=2262	to work	3	471303
Bulakh-2013-870-822	6b8b3825-748f-4fb6-b8de-f632cbbeb14b	WORRY	822	2263	http://semshifts.iling-ran.ru/show-meaning.html?id=2263	to worry, be agitated	11	1316305
Bulakh-2013-870-823	2e05e52b-1fe8-410a-9bcb-19e75fe8a03c	WRITE	823	2265	http://semshifts.iling-ran.ru/show-meaning.html?id=2265	to write	3	6891
Bulakh-2013-870-824	0a01b2f4-525a-4e0c-948e-c7c29b3862b5	GRAVE	824	2269	http://semshifts.iling-ran.ru/show-meaning.html?id=2269	tomb	3	7187
Bulakh-2013-870-825	19f99c4f-8a24-42a1-9c6d-348f2294ff82	TONGUE	825	2271	http://semshifts.iling-ran.ru/show-meaning.html?id=2271	tongue (body part)	6	5440
Bulakh-2013-870-826	930fe9a4-75f0-43b3-83af-80f7edab2d5b	TOOTH	826	2273	http://semshifts.iling-ran.ru/show-meaning.html?id=2273	tooth	7	5946
Bulakh-2013-870-827	d4673e58-2d93-4939-bb58-7ea3fce1569d	TOP	827	2274	http://semshifts.iling-ran.ru/show-meaning.html?id=2274	top	10	709258
Bulakh-2013-870-828	4327c531-88e0-4368-9730-8614646b242c	TREE	828	2283	http://semshifts.iling-ran.ru/show-meaning.html?id=2283	tree	11	3854
Bulakh-2013-870-829	f9153b1e-f2de-4e78-aa3e-efaeb259a748	TRIBE	829	2284	http://semshifts.iling-ran.ru/show-meaning.html?id=2284	tribe	6	639060
Bulakh-2013-870-830	75bd0e26-4408-4d00-ae76-9b31906077c2	TRUNK OF TREE	830	2289	http://semshifts.iling-ran.ru/show-meaning.html?id=2289	trunk (body part)	7	344683
Bulakh-2013-870-831	5e513229-7a36-4b7f-af65-65fe10dfd23e	TREE TRUNK	831	2290	http://semshifts.iling-ran.ru/show-meaning.html?id=2290	trunk (of a tree)	5	1510861
Bulakh-2013-870-832	c1fd452d-ea11-4d04-9236-2c60b36e9292	UGLY	832	2302	http://semshifts.iling-ran.ru/show-meaning.html?id=2302	ugly, unpleasant	3	639024
Bulakh-2013-870-833	1918c28e-a549-440c-b720-ba4efb88c2dd	SAD	833	2310	http://semshifts.iling-ran.ru/show-meaning.html?id=2310	unhappy	4	335013
Bulakh-2013-870-834	f86bc91c-b7a2-48a9-8edc-ebb7e708278f	UNPLEASANT	834	2315	http://semshifts.iling-ran.ru/show-meaning.html?id=2315	unpleasant	5	1058073
Bulakh-2013-870-835	97633f1a-7d96-4975-acd6-faefaab04c8d	UNTRUTH	835	2317	http://semshifts.iling-ran.ru/show-meaning.html?id=2317	untruth	3	154568
Bulakh-2013-870-836	10f47e41-f0e8-44ce-922f-af325a9f2b9a	VAGINA	836	2323	http://semshifts.iling-ran.ru/show-meaning.html?id=2323	vagina	6	7685
Bulakh-2013-870-837	b4dc610a-7f72-4236-9de1-2ed13a7b4436	VERY	837	2331	http://semshifts.iling-ran.ru/show-meaning.html?id=2331	very	14	5723
Bulakh-2013-870-838	f3c1a071-f896-4852-8935-e9a7631ebcd9	VULGAR	838	2339	http://semshifts.iling-ran.ru/show-meaning.html?id=2339	vulgar	4	467490
Bulakh-2013-870-839	bcbd2a1a-dea4-4ea3-b192-5921d956e1a4	WAR	839	2343	http://semshifts.iling-ran.ru/show-meaning.html?id=2343	war	5	3990
Bulakh-2013-870-840	259d0bf0-cd9c-4c53-b04a-45522d281905	WARM	840	2344	http://semshifts.iling-ran.ru/show-meaning.html?id=2344	warm	4	5485
Bulakh-2013-870-841	49d93330-835c-48b0-96da-53468fabc4eb	WAVE	841	2353	http://semshifts.iling-ran.ru/show-meaning.html?id=2353	wave	3	421112
Bulakh-2013-870-842	e3a728c4-d1c4-4be1-8d29-df7525f5680d	WEAK	842	2354	http://semshifts.iling-ran.ru/show-meaning.html?id=2354	weak	16	6555
Bulakh-2013-870-843	fd7c787e-195b-405f-a9b4-329d3249d2af	WEAPONS	843	2356	http://semshifts.iling-ran.ru/show-meaning.html?id=2356	weapon	3	4128
Bulakh-2013-870-844	b94b4d5d-fe48-4857-9653-1d91ca4d13c9	WEATHER	844	2358	http://semshifts.iling-ran.ru/show-meaning.html?id=2358	weather	7	4129
Bulakh-2013-870-845	d959db52-a794-4867-bc13-bd838f85f0b7	WEST	845	2364	http://semshifts.iling-ran.ru/show-meaning.html?id=2364	west	7	7537
Bulakh-2013-870-846	1872a7ee-ef6d-444d-b292-f1db78e8d33f	WHEEL	846	2368	http://semshifts.iling-ran.ru/show-meaning.html?id=2368	wheel	3	335923
Bulakh-2013-870-847	95f6dc08-258d-4cd2-ac2c-c13e62b6a1d3	WHITE	847	2373	http://semshifts.iling-ran.ru/show-meaning.html?id=2373	white	20	5825
Bulakh-2013-870-848	b2b069a2-a645-4a37-a8f1-3eb88643a4c9	PROSTITUTE	848	2375	http://semshifts.iling-ran.ru/show-meaning.html?id=2375	whore	7	658684
Bulakh-2013-870-849	ae66b562-5458-48ef-b8da-71f81332c1f6	WIDE	849	2376	http://semshifts.iling-ran.ru/show-meaning.html?id=2376	wide, broad	6	5502
Bulakh-2013-870-850	2280db36-de00-4895-b0f4-dd16e49286b9	WIFE	850	2377	http://semshifts.iling-ran.ru/show-meaning.html?id=2377	wife	3	5429
Bulakh-2013-870-851	NAN		851	2382	http://semshifts.iling-ran.ru/show-meaning.html?id=2382	wild, untamed	4	NAN
Bulakh-2013-870-852	348398a8-bd85-47c7-b5e9-1201d0f3bfb8	WILLOW	852	2383	http://semshifts.iling-ran.ru/show-meaning.html?id=2383	willow	4	352435
Bulakh-2013-870-853	d4781293-18c9-4303-84d6-b227b4225965	WIND	853	2384	http://semshifts.iling-ran.ru/show-meaning.html?id=2384	wind	13	4160
Bulakh-2013-870-854	409575e3-8174-4575-bc40-e66e3e8f5fa3	WINDOW	854	2385	http://semshifts.iling-ran.ru/show-meaning.html?id=2385	window	3	5932
Bulakh-2013-870-855	125b6ea3-f571-4b36-b571-d6c26cf83ba0	WING	855	2387	http://semshifts.iling-ran.ru/show-meaning.html?id=2387	wing	12	5528
Bulakh-2013-870-856	de13ad54-c5db-4245-931f-c0a58b7e5751	WINTER	856	2388	http://semshifts.iling-ran.ru/show-meaning.html?id=2388	winter	5	6147
Bulakh-2013-870-857	8ebf6be7-90d7-4015-b055-aee32a433804	SORCERER	857	2393	http://semshifts.iling-ran.ru/show-meaning.html?id=2393	wizard, magician	3	353553
Bulakh-2013-870-858	86991264-e0f3-428e-920d-24553c756f38	WOLF	858	2394	http://semshifts.iling-ran.ru/show-meaning.html?id=2394	wolf (Canis lupus)	8	158033
Bulakh-2013-870-859	00068c23-9dec-44df-98ad-82ccefeb7c43	WOMAN	859	2396	http://semshifts.iling-ran.ru/show-meaning.html?id=2396	woman	9	4165
Bulakh-2013-870-860	cd21cbf7-bed6-466b-bfc1-51e8f625bf4b	WOMB	860	2397	http://semshifts.iling-ran.ru/show-meaning.html?id=2397	womb	12	348317
Bulakh-2013-870-861	39f73f16-6ea0-4b3c-99e7-633bf2b01b70	WOOD	861	2398	http://semshifts.iling-ran.ru/show-meaning.html?id=2398	wood, timber	4	741520
Bulakh-2013-870-862	39f73f16-6ea0-4b3c-99e7-633bf2b01b70	WOOD	862	2399	http://semshifts.iling-ran.ru/show-meaning.html?id=2399	wooden object	3	741520
Bulakh-2013-870-863	5588e04c-c0fe-40ac-821d-ebf1fa16c2cd	WORD	863	2402	http://semshifts.iling-ran.ru/show-meaning.html?id=2402	word	5	6551
Bulakh-2013-870-864	d19146a6-c5c8-4e95-a455-decdd4041921	WORK, CRAFT	864	2403	http://semshifts.iling-ran.ru/show-meaning.html?id=2403	work (n.)	6	4228
Bulakh-2013-870-865	4ee4869f-b65c-4eb2-ab49-23d863e60526	WORLD	865	2404	http://semshifts.iling-ran.ru/show-meaning.html?id=2404	world	4	4181
Bulakh-2013-870-866	7e93e614-b69b-450a-8c43-48069245e5e6	WORM	866	2405	http://semshifts.iling-ran.ru/show-meaning.html?id=2405	worm	10	5466
Bulakh-2013-870-867	ac4c905e-6483-468b-a201-d6abdf46d214	WRONG	867	2409	http://semshifts.iling-ran.ru/show-meaning.html?id=2409	wrong	4	5971
Bulakh-2013-870-868	ee0f6dd6-0b67-433d-a317-ec67a4a7353a	YOLK	868	2418	http://semshifts.iling-ran.ru/show-meaning.html?id=2418	yolk	3	6404
Bulakh-2013-870-869	9b7bfd71-6c77-4194-a75b-ed4c28378774	YOUNG	869	2420	http://semshifts.iling-ran.ru/show-meaning.html?id=2420	young	8	5445
Bulakh-2013-870-870	589e44c6-e0cb-491b-8a70-38dfdcdcd616	YOUNG MAN	870	2421	http://semshifts.iling-ran.ru/show-meaning.html?id=2421	young man	3	1148249
