ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	COMMUNITY_LABEL	COMMUNITY_ID	COMMUNITY_URL	SUBGRAPH_ID	SUBGRAPH_URL	FREQUENCY	DEGREE	WEIGHTED_DEGREE	RANK
List-2014-1280-1169	60	OAT	1169	oats	wheat	185	http://clics.lingpy.org/browse.php?community=cluster_185_wheat	0	http://clics.lingpy.org/browse.php?community=network_oats_0&view=part	125	4	10	1185
List-2014-1280-1170	506	MAIZE	1170	maize, corn	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	0	http://clics.lingpy.org/browse.php?community=network_maize, corn_0&view=part	231	8	10	1176
List-2014-1280-1171	926	RICE	1171	rice	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	0	http://clics.lingpy.org/browse.php?community=network_rice_0&view=part	165	11	12	1149
List-2014-1280-1172	606	GRASS	1172	grass	pasture	28	http://clics.lingpy.org/browse.php?community=cluster_28_pasture	22	http://clics.lingpy.org/browse.php?community=network_grass_22&view=part	274	26	69	279
List-2014-1280-1173	342	HAY	1173	hay	pasture	28	http://clics.lingpy.org/browse.php?community=cluster_28_pasture	9	http://clics.lingpy.org/browse.php?community=network_hay_9&view=part	178	12	27	864
List-2014-1280-1174	653	PLANT (VEGETATION)	1174	plant (noun)	pasture	28	http://clics.lingpy.org/browse.php?community=cluster_28_pasture	33	http://clics.lingpy.org/browse.php?community=network_plant (noun)_33&view=part	225	41	83	185
List-2014-1280-1175	1486	PLANT (SOMETHING)	1175	plant (vb)	sow	31	http://clics.lingpy.org/browse.php?community=cluster_31_sow	30	http://clics.lingpy.org/browse.php?community=network_plant (vb)_30&view=part	252	44	94	139
List-2014-1280-1176	670	ROOT	1176	root	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	6	http://clics.lingpy.org/browse.php?community=network_root_6&view=part	255	32	47	535
List-2014-1280-1177	3223	BRANCH OR TWIG	1177	branch	hand	38	http://clics.lingpy.org/browse.php?community=cluster_38_hand	10	http://clics.lingpy.org/browse.php?community=network_branch_10&view=part	275	35	59	381
List-2014-1280-1178	628	LEAF	1178	leaf	leaf	118	http://clics.lingpy.org/browse.php?community=cluster_118_leaf	17	http://clics.lingpy.org/browse.php?community=network_leaf_17&view=part	254	49	74	242
List-2014-1280-1179	239	FLOWER	1179	flower	jewel	211	http://clics.lingpy.org/browse.php?community=cluster_211_jewel	0	http://clics.lingpy.org/browse.php?community=network_flower_0&view=part	248	29	34	743
List-2014-1280-1180	906	TREE	1180	tree	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	37	http://clics.lingpy.org/browse.php?community=network_tree_37&view=part	268	53	169	10
List-2014-1280-1181	644	OAK	1181	oak	oak	131	http://clics.lingpy.org/browse.php?community=cluster_131_oak	0	http://clics.lingpy.org/browse.php?community=network_oak_0&view=part	136	9	13	1132
List-2014-1280-1182	1950	BEECH	1182	beech	oak	131	http://clics.lingpy.org/browse.php?community=cluster_131_oak	0	http://clics.lingpy.org/browse.php?community=network_beech_0&view=part	106	12	13	1135
List-2014-1280-1183	1855	BIRCH	1183	birch	oak	131	http://clics.lingpy.org/browse.php?community=cluster_131_oak	0	http://clics.lingpy.org/browse.php?community=network_birch_0&view=part	120	9	10	1186
List-2014-1280-1184	1740	PINE	1184	pine	oak	131	http://clics.lingpy.org/browse.php?community=cluster_131_oak	2	http://clics.lingpy.org/browse.php?community=network_pine_2&view=part	144	24	31	801
List-2014-1280-1185	1915	FIR	1185	fir	oak	131	http://clics.lingpy.org/browse.php?community=cluster_131_oak	2	http://clics.lingpy.org/browse.php?community=network_fir_2&view=part	128	11	16	1082
List-2014-1280-1186	968	ACORN	1186	acorn	oak	131	http://clics.lingpy.org/browse.php?community=cluster_131_oak	0	http://clics.lingpy.org/browse.php?community=network_acorn_0&view=part	105	5	7	1230
List-2014-1280-1187	343	VINE	1187	vine	thread	55	http://clics.lingpy.org/browse.php?community=cluster_55_thread	7	http://clics.lingpy.org/browse.php?community=network_vine_7&view=part	222	24	38	678
List-2014-1280-1188	974	TOBACCO	1188	tobacco	leaf	118	http://clics.lingpy.org/browse.php?community=cluster_118_leaf	0	http://clics.lingpy.org/browse.php?community=network_tobacco_0&view=part	235	8	10	1175
List-2014-1280-1189	1689	SMOKE (INHALE)	1189	smoke (tobacco)	smoke (noun)	66	http://clics.lingpy.org/browse.php?community=cluster_66_smoke (noun)	16	http://clics.lingpy.org/browse.php?community=network_smoke (tobacco)_16&view=part	229	21	42	617
List-2014-1280-1190	1124	PIPE	1190	pipe	horn, trumpet	144	http://clics.lingpy.org/browse.php?community=cluster_144_horn, trumpet	0	http://clics.lingpy.org/browse.php?community=network_pipe_0&view=part	182	6	8	1212
List-2014-1280-1191	241	TREE STUMP	1191	tree stump	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	17	http://clics.lingpy.org/browse.php?community=network_tree stump_17&view=part	224	25	41	636
List-2014-1280-1192	344	TREE TRUNK	1192	tree trunk	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	30	http://clics.lingpy.org/browse.php?community=network_tree trunk_30&view=part	236	44	92	146
List-2014-1280-1193	409	FORKED BRANCH	1193	forked branch	hand	38	http://clics.lingpy.org/browse.php?community=cluster_38_hand	8	http://clics.lingpy.org/browse.php?community=network_forked branch_8&view=part	182	17	27	863
List-2014-1280-1194	1204	BARK	1194	bark	fur	1	http://clics.lingpy.org/browse.php?community=cluster_1_fur	18	http://clics.lingpy.org/browse.php?community=network_bark_18&view=part	275	43	100	114
List-2014-1280-1195	345	SAP	1195	sap	river, stream, brook	65	http://clics.lingpy.org/browse.php?community=cluster_65_river, stream, brook	6	http://clics.lingpy.org/browse.php?community=network_sap_6&view=part	238	27	37	692
List-2014-1280-1196	1181	PALM TREE	1196	palm tree	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	0	http://clics.lingpy.org/browse.php?community=network_palm tree_0&view=part	180	11	11	1168
List-2014-1280-1197	970	COCONUT	1197	coconut	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	0	http://clics.lingpy.org/browse.php?community=network_coconut_0&view=part	112	9	10	1187
List-2014-1280-1198	1126	CITRUS FRUIT	1198	citrus fruit	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	0	http://clics.lingpy.org/browse.php?community=network_citrus fruit_0&view=part	136	6	7	1229
List-2014-1280-1199	1795	BANANA TREE	1199	banana tree	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	0	http://clics.lingpy.org/browse.php?community=network_banana tree_0&view=part	171	6	7	1223
List-2014-1280-1200	346	BANYAN	1200	banyan	banyan	239	http://clics.lingpy.org/browse.php?community=cluster_239_banyan	0	http://clics.lingpy.org/browse.php?community=network_banyan_0&view=part	98	2	3	1271
List-2014-1280-1201	159	SWEET POTATO	1201	sweet potato	potato	148	http://clics.lingpy.org/browse.php?community=cluster_148_potato	3	http://clics.lingpy.org/browse.php?community=network_sweet potato_3&view=part	156	11	34	755
List-2014-1280-1202	410	YAM	1202	yam	potato	148	http://clics.lingpy.org/browse.php?community=cluster_148_potato	3	http://clics.lingpy.org/browse.php?community=network_yam_3&view=part	100	10	25	912
List-2014-1280-1203	925	CASSAVA	1203	tapioca, manioc, cassava	kiss	191	http://clics.lingpy.org/browse.php?community=cluster_191_kiss	0	http://clics.lingpy.org/browse.php?community=network_tapioca, manioc, cassava_0&view=part	149	2	2	1275
List-2014-1280-1204	411	GOURD	1204	gourd	pumpkin, squash	195	http://clics.lingpy.org/browse.php?community=cluster_195_pumpkin, squash	11	http://clics.lingpy.org/browse.php?community=network_gourd_11&view=part	238	20	42	616
List-2014-1280-1205	864	PUMPKIN	1205	pumpkin, squash	pumpkin, squash	195	http://clics.lingpy.org/browse.php?community=cluster_195_pumpkin, squash	10	http://clics.lingpy.org/browse.php?community=network_pumpkin, squash_10&view=part	214	16	31	792
List-2014-1280-1206	1927	BAMBOO	1206	bamboo	iron	52	http://clics.lingpy.org/browse.php?community=cluster_52_iron	0	http://clics.lingpy.org/browse.php?community=network_bamboo_0&view=part	175	14	13	1126
List-2014-1280-1207	146	SUGAR CANE	1207	sugar cane	sugar cane	257	http://clics.lingpy.org/browse.php?community=cluster_257_sugar cane	2	http://clics.lingpy.org/browse.php?community=network_sugar cane_2&view=part	150	3	6	1244
List-2014-1280-1208	348	FISH POISON	1208	fish poison (root)	medicine, drug	176	http://clics.lingpy.org/browse.php?community=cluster_176_medicine, drug	4	http://clics.lingpy.org/browse.php?community=network_fish poison (root)_4&view=part	94	6	14	1116
List-2014-1280-1209	33	NETTLE	1209	nettle	breathe, breath	233	http://clics.lingpy.org/browse.php?community=cluster_233_breathe, breath	0	http://clics.lingpy.org/browse.php?community=network_nettle_0&view=part	169	9	9	1201
List-2014-1280-1210	641	MUSHROOM	1210	mushroom	mosquito	192	http://clics.lingpy.org/browse.php?community=cluster_192_mosquito	0	http://clics.lingpy.org/browse.php?community=network_mushroom_0&view=part	248	11	11	1157
List-2014-1280-1211	2575	DO OR MAKE	1211	do, make	build	33	http://clics.lingpy.org/browse.php?community=cluster_33_build	37	http://clics.lingpy.org/browse.php?community=network_do, make_37&view=part	299	121	205	3
List-2014-1280-1212	984	WORK (LABOUR)	1212	work	build	33	http://clics.lingpy.org/browse.php?community=cluster_33_build	20	http://clics.lingpy.org/browse.php?community=network_work_20&view=part	269	29	44	578
List-2014-1280-1213	2004	BEND	1213	bend	bend	74	http://clics.lingpy.org/browse.php?community=cluster_74_bend	20	http://clics.lingpy.org/browse.php?community=network_bend_20&view=part	314	26	55	418
List-2014-1280-1214	1470	FOLD	1214	fold	bend	74	http://clics.lingpy.org/browse.php?community=cluster_74_bend	21	http://clics.lingpy.org/browse.php?community=network_fold_21&view=part	297	34	63	334
List-2014-1280-1215	1917	TIE	1215	tie, bind	button	229	http://clics.lingpy.org/browse.php?community=cluster_229_button	16	http://clics.lingpy.org/browse.php?community=network_tie, bind_16&view=part	312	57	72	254
List-2014-1280-1216	352	UNTIE	1216	untie	forgive	83	http://clics.lingpy.org/browse.php?community=cluster_83_forgive	14	http://clics.lingpy.org/browse.php?community=network_untie_14&view=part	264	21	40	640
List-2014-1280-1217	1627	CHAIN	1217	chain	chain	154	http://clics.lingpy.org/browse.php?community=cluster_154_chain	7	http://clics.lingpy.org/browse.php?community=network_chain_7&view=part	194	12	15	1092
List-2014-1280-1218	1218	ROPE	1218	rope, cord	thread	55	http://clics.lingpy.org/browse.php?community=cluster_55_thread	7	http://clics.lingpy.org/browse.php?community=network_rope, cord_7&view=part	305	41	67	300
List-2014-1280-1219	760	KNOT	1219	knot (noun)	button	229	http://clics.lingpy.org/browse.php?community=cluster_229_button	11	http://clics.lingpy.org/browse.php?community=network_knot (noun)_11&view=part	241	16	23	943
List-2014-1280-1220	2133	STRIKE OR BEAT	1220	strike (hit, beat)	strike (hit, beat)	85	http://clics.lingpy.org/browse.php?community=cluster_85_strike (hit, beat)	14	http://clics.lingpy.org/browse.php?community=network_strike (hit, beat)_14&view=part	365	88	144	23
List-2014-1280-1221	354	POUND	1221	pound with fist	strike (hit, beat)	85	http://clics.lingpy.org/browse.php?community=cluster_85_strike (hit, beat)	16	http://clics.lingpy.org/browse.php?community=network_pound with fist_16&view=part	225	29	55	433
List-2014-1280-1222	1432	CUT	1222	cut	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	22	http://clics.lingpy.org/browse.php?community=network_cut_22&view=part	348	63	124	42
List-2014-1280-1223	355	CUT DOWN	1223	cut down	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	12	http://clics.lingpy.org/browse.php?community=network_cut down_12&view=part	260	38	71	265
List-2014-1280-1224	155	CHOP	1224	chop, hew	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	17	http://clics.lingpy.org/browse.php?community=network_chop, hew_17&view=part	279	64	119	59
List-2014-1280-1225	3189	STAB TO DEATH	1225	stab	hollow out	125	http://clics.lingpy.org/browse.php?community=cluster_125_hollow out	22	http://clics.lingpy.org/browse.php?community=network_stab_22&view=part	274	55	70	271
List-2014-1280-1226	356	SHEARS	1226	scissors, shears	iron	52	http://clics.lingpy.org/browse.php?community=cluster_52_iron	0	http://clics.lingpy.org/browse.php?community=network_scissors, shears_0&view=part	203	8	9	1196
List-2014-1280-1227	677	AXE	1227	ax	battle-ax	159	http://clics.lingpy.org/browse.php?community=cluster_159_battle-ax	3	http://clics.lingpy.org/browse.php?community=network_ax_3&view=part	241	23	38	674
List-2014-1280-1228	290	ADZE	1228	adze	battle-ax	159	http://clics.lingpy.org/browse.php?community=cluster_159_battle-ax	3	http://clics.lingpy.org/browse.php?community=network_adze_3&view=part	164	16	22	970
List-2014-1280-1229	680	BREAK (DESTROY OR GET DESTROYED)	1229	break	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	14	http://clics.lingpy.org/browse.php?community=network_break_14&view=part	335	40	76	227
List-2014-1280-1230	588	BROKEN	1230	broken	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	10	http://clics.lingpy.org/browse.php?community=network_broken_10&view=part	257	16	23	939
List-2014-1280-1231	1437	SPLIT	1231	split	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	16	http://clics.lingpy.org/browse.php?community=network_split_16&view=part	286	33	78	211
List-2014-1280-1232	1735	TEAR (SHRED)	1232	tear	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	13	http://clics.lingpy.org/browse.php?community=network_tear_13&view=part	288	33	47	532
List-2014-1280-1233	291	PULL OFF (SKIN)	1233	flay, skin	peel	153	http://clics.lingpy.org/browse.php?community=cluster_153_peel	15	http://clics.lingpy.org/browse.php?community=network_flay, skin_15&view=part	248	19	51	489
List-2014-1280-1234	1449	RUB	1234	rub, wipe	rub, wipe	179	http://clics.lingpy.org/browse.php?community=cluster_179_rub, wipe	6	http://clics.lingpy.org/browse.php?community=network_rub, wipe_6&view=part	311	41	54	438
List-2014-1280-1235	214	STRETCH	1235	stretch	stretch	189	http://clics.lingpy.org/browse.php?community=cluster_189_stretch	9	http://clics.lingpy.org/browse.php?community=network_stretch_9&view=part	278	21	35	720
List-2014-1280-1236	1455	PULL	1236	pull	stretch	189	http://clics.lingpy.org/browse.php?community=cluster_189_stretch	15	http://clics.lingpy.org/browse.php?community=network_pull_15&view=part	276	40	65	314
List-2014-1280-1237	38	SPREAD OUT	1237	spread out	stretch	189	http://clics.lingpy.org/browse.php?community=cluster_189_stretch	5	http://clics.lingpy.org/browse.php?community=network_spread out_5&view=part	303	36	51	484
List-2014-1280-1238	357	HANG UP	1238	hang up	try, attempt	40	http://clics.lingpy.org/browse.php?community=cluster_40_try, attempt	14	http://clics.lingpy.org/browse.php?community=network_hang up_14&view=part	280	28	33	759
List-2014-1280-1239	1913	PRESS	1239	press	squeeze, wring	58	http://clics.lingpy.org/browse.php?community=cluster_58_squeeze, wring	15	http://clics.lingpy.org/browse.php?community=network_press_15&view=part	281	41	73	247
List-2014-1280-1240	1414	SQUEEZE	1240	squeeze, wring	squeeze, wring	58	http://clics.lingpy.org/browse.php?community=cluster_58_squeeze, wring	22	http://clics.lingpy.org/browse.php?community=network_squeeze, wring_22&view=part	297	38	85	170
List-2014-1280-1241	1487	POUR	1241	pour	pour	194	http://clics.lingpy.org/browse.php?community=cluster_194_pour	14	http://clics.lingpy.org/browse.php?community=network_pour_14&view=part	285	52	62	345
List-2014-1280-1242	1453	WASH	1242	wash	swim	82	http://clics.lingpy.org/browse.php?community=cluster_82_swim	5	http://clics.lingpy.org/browse.php?community=network_wash_5&view=part	297	22	34	736
List-2014-1280-1243	230	SWEEP	1243	sweep	rub, wipe	179	http://clics.lingpy.org/browse.php?community=cluster_179_rub, wipe	5	http://clics.lingpy.org/browse.php?community=network_sweep_5&view=part	239	25	36	711
List-2014-1280-1244	245	BROOM	1244	broom	rub, wipe	179	http://clics.lingpy.org/browse.php?community=cluster_179_rub, wipe	4	http://clics.lingpy.org/browse.php?community=network_broom_4&view=part	239	10	16	1069
List-2014-1280-1245	1361	TOOL	1245	tool	iron	52	http://clics.lingpy.org/browse.php?community=cluster_52_iron	3	http://clics.lingpy.org/browse.php?community=network_tool_3&view=part	207	20	26	885
List-2014-1280-1246	1042	CARPENTER	1246	carpenter	mason	165	http://clics.lingpy.org/browse.php?community=cluster_165_mason	0	http://clics.lingpy.org/browse.php?community=network_carpenter_0&view=part	167	6	7	1224
List-2014-1280-1247	1840	BUILD	1247	build	build	33	http://clics.lingpy.org/browse.php?community=cluster_33_build	26	http://clics.lingpy.org/browse.php?community=network_build_26&view=part	259	133	197	5
List-2014-1280-1248	1501	BORE	1248	bore	hollow out	125	http://clics.lingpy.org/browse.php?community=cluster_125_hollow out	19	http://clics.lingpy.org/browse.php?community=network_bore_19&view=part	268	32	48	515
List-2014-1280-1249	46	HOLLOW OUT	1249	hollow out	hollow out	125	http://clics.lingpy.org/browse.php?community=cluster_125_hollow out	23	http://clics.lingpy.org/browse.php?community=network_hollow out_23&view=part	243	36	67	303
