ID	ENGLISH	NUMBER	IDS_ID	URL	FRENCH	PORTUGUESE	RUSSIAN	SPANISH	CHAPTER	SUBCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS
Key-2016-1310-1190	one's native country	1190	19-120	http://ids.clld.org/parameters/19-120	patrie	pátria	родная страна	patria	19	120	89	NATIVE COUNTRY
Key-2016-1310-1191	city, town	1191	19-150	http://ids.clld.org/parameters/19-150	cité, ville	cidade	город	ciudad	19	150	1391	TOWN
Key-2016-1310-1192	village	1192	19-160	http://ids.clld.org/parameters/19-160	village	aldeia	деревня	pueblo	19	160	930	VILLAGE
Key-2016-1310-1193	boundary	1193	19-170	http://ids.clld.org/parameters/19-170	frontière, limite	fronteira	граница	límite, frontera	19	170	1010	BOUNDARY
Key-2016-1310-1194	people (populace)	1194	19-210	http://ids.clld.org/parameters/19-210	gens	povo	народ	pueblo, gente	19	210	789	PEOPLE
Key-2016-1310-1195	tribe, clan	1195	19-230	http://ids.clld.org/parameters/19-230	tribu, clan	tribo, clã	племя	tribu, clan	19	230	302	CLAN
Key-2016-1310-1196	chief, chieftain	1196	19-240	http://ids.clld.org/parameters/19-240	chef	chefe, cacique	вождь	jefe, cacique	19	240	301	CHIEFTAIN
Key-2016-1310-1197	staff, walking stick	1197	19-250	http://ids.clld.org/parameters/19-250	canne	bastão, bengala	посох	bastón, bordón	19	250	1296	WALKING STICK
Key-2016-1310-1198	rule, govern	1198	19-310	http://ids.clld.org/parameters/19-310	régner, gouverner	governar	править	gobernar	19	310	1846	RULE
Key-2016-1310-1199	king, ruler	1199	19-320	http://ids.clld.org/parameters/19-320	roi	rei, governante	король, правитель	rey, gobernante	19	320	1508	KING
Key-2016-1310-1200	queen	1200	19-330	http://ids.clld.org/parameters/19-330	reine	rainha	королева	reina	19	330	1306	QUEEN
Key-2016-1310-1201	noble, nobleman	1201	19-360	http://ids.clld.org/parameters/19-360	noble	nobre	благородный	noble	19	360	482	NOBLE
Key-2016-1310-1202	citizen, subject	1202	19-370	http://ids.clld.org/parameters/19-370	citoyen, sujet	cidadão, súdito	гражданин	ciudadano, súbdito	19	370	1032	CITIZEN
Key-2016-1310-1203	master	1203	19-410	http://ids.clld.org/parameters/19-410	maître	senhor, patrão, dono	господин, хозяин	amo, dueño	19	410	383	MASTER
Key-2016-1310-1204	slave	1204	19-420	http://ids.clld.org/parameters/19-420	esclave	escravo	раб	esclavo	19	420	812	SLAVE
Key-2016-1310-1205	servant	1205	19-430	http://ids.clld.org/parameters/19-430	domestique, serviteur	criado, servo	слуга	sirviente	19	430	255	SERVANT
Key-2016-1310-1206	freeman	1206	19-440	http://ids.clld.org/parameters/19-440	homme libre	homem livre	свободный человек	hombre libre	19	440	384	FREEMAN
Key-2016-1310-1207	command, order	1207	19-450	http://ids.clld.org/parameters/19-450	commander, ordonner	mandar, dar ordem	приказывать	mandar	19	450	1998	COMMAND
Key-2016-1310-1208	obey	1208	19-460	http://ids.clld.org/parameters/19-460	obéir	obedecer	повиноваться	obedecer	19	460	1635	OBEY
Key-2016-1310-1209	let, permit	1209	19-470	http://ids.clld.org/parameters/19-470	permettre	deixar, permitir	разрешать	permitir, dejar	19	470	3237	ALLOW OR PERMIT
Key-2016-1310-1210	friend, companion	1210	19-510	http://ids.clld.org/parameters/19-510	ami, compagnon	amigo, companheiro	друг	amigo, compañero	19	510	1325	FRIEND
Key-2016-1310-1211	enemy	1211	19-520	http://ids.clld.org/parameters/19-520	ennemi	inimigo	враг	enemigo	19	520	1358	ENEMY
Key-2016-1310-1212	neighbor	1212	19-540	http://ids.clld.org/parameters/19-540	voisin	vizinho	сосед	vecino	19	540	1332	NEIGHBOUR
Key-2016-1310-1213	stranger	1213	19-550	http://ids.clld.org/parameters/19-550	étranger	estranho, forasteiro	незнакомец	extranjero, forastero	19	550	791	STRANGER
Key-2016-1310-1214	guest	1214	19-560	http://ids.clld.org/parameters/19-560	invité	convidado, hóspede	гость	huésped	19	560	1782	GUEST
Key-2016-1310-1215	host	1215	19-570	http://ids.clld.org/parameters/19-570	hôte	hospedeiro, anfitrião	хозяин	huésped, hospedero	19	570	1545	HOST
Key-2016-1310-1216	help, aid	1216	19-580	http://ids.clld.org/parameters/19-580	aider	ajudar	помощь	ayudar	19	580	1897	HELP
Key-2016-1310-1217	hinder, prevent	1217	19-590	http://ids.clld.org/parameters/19-590	empêcher	impedir, estorvar	мешать, препятствовать	impedir, estorbar	19	590	3201	HINDER OR PREVENT
Key-2016-1310-1218	custom	1218	19-610	http://ids.clld.org/parameters/19-610	coutume	costume, hábito	обычай	costumbre	19	610	1747	CUSTOM
Key-2016-1310-1219	strife, quarrel	1219	19-620	http://ids.clld.org/parameters/19-620	lutte, querelle	disputa, luta	ссора	lucha, pleito	19	620	1848	QUARREL
Key-2016-1310-1220	conspiracy, plot	1220	19-630	http://ids.clld.org/parameters/19-630	conspiration, complot	conspiração	заговор	conspiración	19	630	2024	PLOT
Key-2016-1310-1221	meet	1221	19-650	http://ids.clld.org/parameters/19-650	rencontrer	encontrar	встречать(ся)	encontrar	19	650	1831	MEET
Key-2016-1310-1222	prostitute	1222	19-720	http://ids.clld.org/parameters/19-720	prostituée	prostituta	проститутка	prostituta	19	720	1610	PROSTITUTE
Key-2016-1310-1223	fight (vb)	1223	20-110	http://ids.clld.org/parameters/20-110	se battre	lutar	драться, сражаться	pelear	20	110	1423	FIGHT
Key-2016-1310-1224	war, battle	1224	20-130	http://ids.clld.org/parameters/20-130	guerre, bataille	guerra, batalha	война, битва	guerra, batalla	20	130	579	BATTLE
Key-2016-1310-1225	peace	1225	20-140	http://ids.clld.org/parameters/20-140	paix	paz	мир	paz	20	140	1338	PEACE
Key-2016-1310-1226	army	1226	20-150	http://ids.clld.org/parameters/20-150	armée	exército	армия	ejército, tropas	20	150	1561	ARMY
Key-2016-1310-1227	soldier	1227	20-170	http://ids.clld.org/parameters/20-170	soldat	soldado	солдат	soldado	20	170	1941	SOLDIER
Key-2016-1310-1228	weapons, arms	1228	20-210	http://ids.clld.org/parameters/20-210	armes	armas	оружие	armas	20	210	951	WEAPONS
Key-2016-1310-1229	club	1229	20-220	http://ids.clld.org/parameters/20-220	casse-tête	porrete, cacete	дубина	macana, garrote	20	220	1763	CLUB
Key-2016-1310-1230	battle-ax	1230	20-222	http://ids.clld.org/parameters/20-222	hache de guerre	machado, acha	боевой топор	hacha de combate	20	222	386	BATTLE-AXE
Key-2016-1310-1231	sling	1231	20-230	http://ids.clld.org/parameters/20-230	fronde	funda, estilingue	праща	honda	20	230	387	SLING
Key-2016-1310-1232	bow	1232	20-240	http://ids.clld.org/parameters/20-240	arc	arco	лук	arco	20	240	994	BOW
Key-2016-1310-1233	arrow	1233	20-250	http://ids.clld.org/parameters/20-250	flèche	flecha	стрела	flecha	20	250	977	ARROW
Key-2016-1310-1234	spear	1234	20-260	http://ids.clld.org/parameters/20-260	épieu, lance	lança	копье	lanza	20	260	945	SPEAR
Key-2016-1310-1235	sword	1235	20-270	http://ids.clld.org/parameters/20-270	épée	espada	меч	espada	20	270	1535	SWORD
Key-2016-1310-1236	gun, cannon	1236	20-280	http://ids.clld.org/parameters/20-280	fusil, canon	arma, pistola, canhão	ружье, пушка	escopeta, cañón	20	280	3203	CANNON OR GUN
Key-2016-1310-1237	armor (defensive)	1237	20-310	http://ids.clld.org/parameters/20-310	armure	armadura	доспехи	armadura	20	310	1061	ARMOUR
Key-2016-1310-1238	helmet	1238	20-330	http://ids.clld.org/parameters/20-330	casque	elmo, capacete	шлем	yelmo	20	330	1680	HELMET
Key-2016-1310-1239	shield	1239	20-340	http://ids.clld.org/parameters/20-340	bouclier	escudo	щит	escudo	20	340	1064	SHIELD
Key-2016-1310-1240	fortress	1240	20-350	http://ids.clld.org/parameters/20-350	château-fort, forteresse	fortaleza	крепость	fortaleza, castillo	20	350	1938	FORTRESS
Key-2016-1310-1241	tower	1241	20-360	http://ids.clld.org/parameters/20-360	tour	torre	башня	torre	20	360	1671	TOWER
Key-2016-1310-1242	victory	1242	20-410	http://ids.clld.org/parameters/20-410	victoire	vitória	победа	victoria	20	410	783	VICTORY
Key-2016-1310-1243	defeat	1243	20-420	http://ids.clld.org/parameters/20-420	défaite, déroute	derrota	поражение	derrota	20	420	782	DEFEAT
Key-2016-1310-1244	attack	1244	20-430	http://ids.clld.org/parameters/20-430	attaquer	atacar	атаковать	atacar	20	430	722	ATTACK
Key-2016-1310-1245	defend	1245	20-440	http://ids.clld.org/parameters/20-440	défendre	defender	обороняться	defender	20	440	1330	DEFEND
Key-2016-1310-1246	retreat	1246	20-450	http://ids.clld.org/parameters/20-450	fuir, battre en retraite	retirar-se	отступать	huir, retirarse	20	450	421	RETREAT
Key-2016-1310-1247	surrender	1247	20-460	http://ids.clld.org/parameters/20-460	céder, se rendre	capitular, render-se	сдаваться	rendirse	20	460	1696	SURRENDER
Key-2016-1310-1248	captive, prisoner	1248	20-470	http://ids.clld.org/parameters/20-470	prisonnier, captit	cativo, prisioneiro	пленник, заключенный	cautivo, preso	20	470	1072	PRISONER
Key-2016-1310-1249	guard, sentinel	1249	20-471	http://ids.clld.org/parameters/20-471	garde, sentinelle	guarda, sentinela	стража	guardia, centinela	20	471	1940	GUARD
Key-2016-1310-1250	booty, spoils	1250	20-480	http://ids.clld.org/parameters/20-480	butin, dépouilles	pilhagem	наргабленное добро	botín	20	480	1022	BOOTY
Key-2016-1310-1251	ambush	1251	20-490	http://ids.clld.org/parameters/20-490	guet-apens, embuscade	emboscada	устраивать засаду	acechar, emboscar	20	490	65	AMBUSH
Key-2016-1310-1252	fisherman	1252	20-510	http://ids.clld.org/parameters/20-510	pêcheur	pescador	рыбак	pescador	20	510	1858	FISHERMAN
Key-2016-1310-1253	fishhook	1253	20-520	http://ids.clld.org/parameters/20-520	hameçon	anzol	рыболовный крючок	anzuelo	20	520	1074	FISHHOOK
Key-2016-1310-1254	fishing line	1254	20-530	http://ids.clld.org/parameters/20-530	ligne (pour pêcher)	linha de pesca, corda	леса	cuerda de pescar	20	530	19	FISHING LINE
Key-2016-1310-1255	fishnet	1255	20-540	http://ids.clld.org/parameters/20-540	filet de pêche	rede	рыбацкая сеть	red, atarraya	20	540	388	FISHNET
Key-2016-1310-1256	fish trap	1256	20-550	http://ids.clld.org/parameters/20-550	nasse	nassa, armadilha de peixa	ловушка для рыбы	nasa	20	550	389	FISH TRAP
Key-2016-1310-1257	bait	1257	20-560	http://ids.clld.org/parameters/20-560	appât	isca	приманка	cebo, carnada	20	560	2013	BAIT
Key-2016-1310-1258	hunt	1258	20-610	http://ids.clld.org/parameters/20-610	chasser	caçar	охотиться	cazar	20	610	1435	HUNT
Key-2016-1310-1259	shoot	1259	20-620	http://ids.clld.org/parameters/20-620	tirer, fusiller	disparar, fuzilar	стрелять	tirar, disparar	20	620	1172	SHOOT
Key-2016-1310-1260	miss (target)	1260	20-630	http://ids.clld.org/parameters/20-630	rater, manquer	falhar, errar, não acertar	промахнуться	errar, fallar	20	630	161	MISS (A TARGET)
Key-2016-1310-1261	trap (noun)	1261	20-640	http://ids.clld.org/parameters/20-640	piège	cilada, armadilha	ловушка	trampa	20	640	1075	TRAP (PITFALL)
Key-2016-1310-1262	trap (vb)	1262	20-650	http://ids.clld.org/parameters/20-650	prendre au piège	armar uma cilada, pegar em armadilha	ловить (ловушкой)	atrapar	20	650	1170	TRAP (CATCH)
Key-2016-1310-1263	law	1263	21-110	http://ids.clld.org/parameters/21-110	loi, droit	lei	закон	ley	21	110	1062	LAW
Key-2016-1310-1264	court	1264	21-150	http://ids.clld.org/parameters/21-150	cour	tribunal	суд	tribunal	21	150	1068	COURT
Key-2016-1310-1265	judge (vb)	1265	21-160	http://ids.clld.org/parameters/21-160	juger	julgar	судить	juzgar	21	160	1818	ADJUDICATE
Key-2016-1310-1266	judgment	1266	21-170	http://ids.clld.org/parameters/21-170	jugement	julgamento	решение суда	juicio	21	170	1067	JUDGMENT
Key-2016-1310-1267	judge (noun)	1267	21-180	http://ids.clld.org/parameters/21-180	juge	juiz	судья	juez	21	180	861	JUDGE
Key-2016-1310-1268	plaintiff	1268	21-210	http://ids.clld.org/parameters/21-210	plaignant	queixoso	истец	demandante	21	210	2020	PLAINTIFF
Key-2016-1310-1269	defendant	1269	21-220	http://ids.clld.org/parameters/21-220	accusé	réu, acusado	ответчик	acusado	21	220	1034	DEFENDANT
Key-2016-1310-1270	witness	1270	21-230	http://ids.clld.org/parameters/21-230	témoin	testemunha	свидетель	testigo	21	230	1144	WITNESS
Key-2016-1310-1271	swear	1271	21-240	http://ids.clld.org/parameters/21-240	jurer	jurar	клясться	jurar	21	240	1939	SWEAR
Key-2016-1310-1272	oath	1272	21-250	http://ids.clld.org/parameters/21-250	serment	juramento	клятва	juramento	21	250	1712	OATH
Key-2016-1310-1273	accuse	1273	21-310	http://ids.clld.org/parameters/21-310	accuser	acusar	обвинять	acusar, denunciar	21	310	1814	ACCUSE
Key-2016-1310-1274	condemn	1274	21-320	http://ids.clld.org/parameters/21-320	condamner	condenar	осуждать	condenar	21	320	484	CONDEMN
Key-2016-1310-1275	convict (vb)	1275	21-330	http://ids.clld.org/parameters/21-330	inculper	sentenciar, condenar	объявлять виновным	inculpar, condenar	21	330	983	CONVICT
Key-2016-1310-1276	acquit	1276	21-340	http://ids.clld.org/parameters/21-340	acquitter	absolver	оправдывать	absolver, exculpar	21	340	988	ACQUIT
Key-2016-1310-1277	guilty	1277	21-350	http://ids.clld.org/parameters/21-350	coupable	culpado	виновный	culpable	21	350	1682	GUILTY
Key-2016-1310-1278	innocent	1278	21-360	http://ids.clld.org/parameters/21-360	innocent	inocente	невиновный	inocente	21	360	90	INNOCENT
Key-2016-1310-1279	penalty, punishment	1279	21-370	http://ids.clld.org/parameters/21-370	punition	punição, castigo	наказание	castigo	21	370	390	PUNISHMENT
Key-2016-1310-1280	fine	1280	21-380	http://ids.clld.org/parameters/21-380	amende	multa	денежный штраф	multa	21	380	218	FINE (PENALTY)
Key-2016-1310-1281	prison, jail	1281	21-390	http://ids.clld.org/parameters/21-390	prison	prisão	тюрьма	cárcel	21	390	1281	PRISON
Key-2016-1310-1282	murder	1282	21-420	http://ids.clld.org/parameters/21-420	meurtre	assassinar	убийство	asesinar	21	420	845	MURDER
Key-2016-1310-1283	adultery	1283	21-430	http://ids.clld.org/parameters/21-430	adultère	adultério	прелюбодеяние	adulterio	21	430	902	ADULTERY
Key-2016-1310-1284	rape	1284	21-440	http://ids.clld.org/parameters/21-440	viol	violação, estupro	изнасилование	violación	21	440	953	RAPE
Key-2016-1310-1285	arson	1285	21-460	http://ids.clld.org/parameters/21-460	incendie volontaire	incêndio culposo	поджог	incendio premeditado	21	460	1889	ARSON
Key-2016-1310-1286	perjury	1286	21-470	http://ids.clld.org/parameters/21-470	parjure	perjúrio	лжесвидетельство	perjurio	21	470	1792	PERJURY
Key-2016-1310-1287	steal	1287	21-510	http://ids.clld.org/parameters/21-510	voler, dérober	roubar	воровать	robar	21	510	713	STEAL
Key-2016-1310-1288	thief	1288	21-520	http://ids.clld.org/parameters/21-520	voleur	ladrão	вор	ladrón	21	520	1160	THIEF
Key-2016-1310-1289	religion	1289	22-110	http://ids.clld.org/parameters/22-110	religion	religião	религия	religión	22	110	661	RELIGION
Key-2016-1310-1290	God	1290	22-120	http://ids.clld.org/parameters/22-120	Dieu	Deus	Бог	Dios	22	120	1944	GOD
Key-2016-1310-1291	temple, church	1291	22-130	http://ids.clld.org/parameters/22-130	temple, église	templo, igreja	храм, церковь	iglesia	22	130	911	TEMPLE
Key-2016-1310-1292	altar	1292	22-140	http://ids.clld.org/parameters/22-140	autel	altar	алтарь	altar	22	140	853	ALTAR
Key-2016-1310-1293	sacrifice, offering	1293	22-150	http://ids.clld.org/parameters/22-150	sacrifice, offrande	sacrifício, oferenda	жертва	ofrenda	22	150	1103	SACRIFICE
Key-2016-1310-1294	worship	1294	22-160	http://ids.clld.org/parameters/22-160	vénérer, adorer	adorar	поклоняться	adorar, culto	22	160	257	WORSHIP
Key-2016-1310-1295	pray	1295	22-170	http://ids.clld.org/parameters/22-170	prier	orar, rezar	молить(ся)	orar	22	170	24	PRAY
Key-2016-1310-1296	priest	1296	22-180	http://ids.clld.org/parameters/22-180	prêtre, curé	sacerdote	священник	cura, presbítero	22	180	852	PRIEST
Key-2016-1310-1297	holy, sacred	1297	22-190	http://ids.clld.org/parameters/22-190	sacré, saint	santo, sagrado	священный	sagrado	22	190	1702	HOLY
Key-2016-1310-1298	preach	1298	22-220	http://ids.clld.org/parameters/22-220	prêcher	pregar	проповедовать	predicar	22	220	304	PREACH
Key-2016-1310-1299	bless	1299	22-230	http://ids.clld.org/parameters/22-230	bénir	abençoar	благословлять	bendecir	22	230	391	BLESS
Key-2016-1310-1300	curse	1300	22-240	http://ids.clld.org/parameters/22-240	maudire	amaldiçoar	проклинать	maldecir	22	240	8	CURSE
Key-2016-1310-1301	fast (vb)	1301	22-260	http://ids.clld.org/parameters/22-260	jeûner	jejuar	поститься	ayunar	22	260	303	ABSTAIN FROM FOOD
Key-2016-1310-1302	heaven	1302	22-310	http://ids.clld.org/parameters/22-310	ciel, cieux	céu	небеса, рай	cielo, paraíso	22	310	1565	HEAVEN
Key-2016-1310-1303	hell	1303	22-320	http://ids.clld.org/parameters/22-320	enfer	inferno	ад	infierno	22	320	878	HELL
Key-2016-1310-1304	demon (evil spirit)	1304	22-350	http://ids.clld.org/parameters/22-350	démon, diable	demônio	демон, злой дух	demonio	22	350	1973	DEMON
Key-2016-1310-1305	idol	1305	22-370	http://ids.clld.org/parameters/22-370	idole	ídolo	идол	ídolo	22	370	1945	IDOL
Key-2016-1310-1306	magic, witchcraft, sorcery	1306	22-420	http://ids.clld.org/parameters/22-420	magie, sorcellerie	magia, feitiçaria	волшебство, колдовство	brujería, hechicería	22	420	392	MAGIC
Key-2016-1310-1307	sorcerer, witch	1307	22-430	http://ids.clld.org/parameters/22-430	sorcier, sorcière	feiticeiro, bruxo/bruxa	колдунья, ведьма	brujo/bruja, hechicero	22	430	2137	MAGICIAN
Key-2016-1310-1308	fairy, elf	1308	22-440	http://ids.clld.org/parameters/22-440	fée	fada	фея, yльф	hada, duende	22	440	3206	ELF OR FAIRY
Key-2016-1310-1309	ghost, phantom	1309	22-450	http://ids.clld.org/parameters/22-450	fantôme, esprit, revenant	fantasma	призрак	fantasma	22	450	1175	GHOST
Key-2016-1310-1310	omen, portent	1310	22-470	http://ids.clld.org/parameters/22-470	présage, augure	agouro, presságio	знамение	agüero, presagio	22	470	107	OMEN
