ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	PERSIAN	PERSIAN_PHONOLOGICAL	MAIN_SEMANTIC_CATEGORY	SEMANTIC_CATEGORY	SUB_SEMANTIC_CATEGORY
Anonby-2018-1500-1327	1327			flatten	مسطح کردن، صاف کردن	mosattah kardan, sāf kardan	Quality	Dimension, shape	
Anonby-2018-1500-1328	1328	3701	HOLLOW	hollow (adj.)	گودال، گودی، میان تهی، توخالی	gaʋdāl, gaʋdi, miyāntohi, tuxāli	Quality	Dimension, shape	
Anonby-2018-1500-1329	1329	1573	SWELL	swell (intr.)	باد کردن	bād kardan	Quality	Dimension, shape	
Anonby-2018-1500-1330	1330	1395	ROUND	round	گرد، مدور	gerd, modaʋar	Quality	Dimension, shape	
Anonby-2018-1500-1331	1331	1404	STRAIGHT	straight	مستقیم، راست	mostaġim, rāst	Quality	Dimension, shape	
Anonby-2018-1500-1332	1332			straighten	راست کردن	rāst kardan	Quality	Dimension, shape	
Anonby-2018-1500-1333	1333	297	CROOKED	crooked	کج	kaj	Quality	Dimension, shape	
Anonby-2018-1500-1334	1334			bend, crook, curve (n.)	خم، کجی	xam, kaji	Quality	Dimension, shape	
Anonby-2018-1500-1335	1335	1210	HEAVY	heavy	سنگین	sangin	Quality	Dimension, shape	
Anonby-2018-1500-1336	1336	2466	WEIGHT	weight	وزن	ʋazn	Quality	Dimension, shape	
Anonby-2018-1500-1337	1337	1052	LIGHT (WEIGHT)	light (not heavy)	سبک	sabok	Quality	Dimension, shape	
Anonby-2018-1500-1338	1338	1396	SHARP	sharp	تیز	tiz	Quality	Feel	
Anonby-2018-1500-1339	1339	251	SHARPEN (SOMETHING)	sharpen (knife)	تیز کردن	tiz kardan	Quality	Feel	
Anonby-2018-1500-1340	1340			sharpen, bring to point (arrow)	نوک تیز کردن 	noktiz kardan	Quality	Feel	
Anonby-2018-1500-1341	1341	379	BLUNT	blunt, dull	کند، بی نوک	kond, binok	Quality	Feel	
Anonby-2018-1500-1342	1342	1923	ROUGH	rough	زبر	zebr	Quality	Feel	
Anonby-2018-1500-1343	1343	1234	SMOOTH	smooth	نرم، ملایم، روان، هموار	narm, molāyem, raʋān, hamʋār	Quality	Feel	
Anonby-2018-1500-1344	1344			make smooth	نرم کردن، صاف کردن، هموار کردن	narm kardan, sāf kardan, hamʋār kardan	Quality	Feel	
Anonby-2018-1500-1345	1345	1884	HARD	hard	سخت	saxt	Quality	Feel	
Anonby-2018-1500-1346	1346			harden	سخت کردن	saxt kardan	Quality	Feel	
Anonby-2018-1500-1347	1347	1856	SOFT	soft	نرم	narm	Quality	Feel	
Anonby-2018-1500-1348	1348			soften	نرم کردن	narm kardan	Quality	Feel	
Anonby-2018-1500-1349	1349	1398	DRY	dry	خشک	xošk	Quality	Feel	
Anonby-2018-1500-1350	1350	1726	WET	wet	مرطوب، خیس، نم دار، تر	martub, xis, namdar, tar	Quality	Feel	
Anonby-2018-1500-1351	1351	3702	SLIPPERY	slippery	سُر، لیز	sor, liz	Quality	Feel	
Anonby-2018-1500-1352	1352	3703	STICKY	sticky	چسبنده، چسبناک	časbande, časbnāk	Quality	Feel	
Anonby-2018-1500-1353	1353	1286	HOT	hot (objects)	داغ	dāġ	Quality	Feel	
Anonby-2018-1500-1354	1354	1287	COLD	cold (objects)	سرد	sard	Quality	Feel	
Anonby-2018-1500-1355	1355	1613	COLOR	colour	رنگ	rang	Quality	Colour	
Anonby-2018-1500-1356	1356	1335	WHITE	white	سفید	sefid	Quality	Colour	
Anonby-2018-1500-1357	1357	163	BLACK	black	سیاه	siyāh	Quality	Colour	
Anonby-2018-1500-1358	1358	156	RED	red	قرمز، سرخ	ġermez, sorx	Quality	Colour	
Anonby-2018-1500-1359	1359	837	BLUE	blue	آبی	ābi	Quality	Colour	
Anonby-2018-1500-1360	1360	1425	GREEN	green	سبز	sabz	Quality	Colour	
Anonby-2018-1500-1361	1361	2409	BROWN	brown	قهوه‌ای	ġahʋe’i	Quality	Colour	
Anonby-2018-1500-1362	1362	1424	YELLOW	yellow	زرد	zard	Quality	Colour	
Anonby-2018-1500-1363	1363	706	DARK	dark (colour)	تیره، پررنگ	tire, porrang	Quality	Colour	
Anonby-2018-1500-1364	1364	250	LIGHT (COLOR)	light (colour)	روشن	raʋšan	Quality	Colour	
Anonby-2018-1500-1365	1365	2190	TASTE	taste (n.)	مزه، طعم	maze, ta’m	Quality	Taste and smell	
Anonby-2018-1500-1366	1366	717	SWEET	sweet	شیرین	širin	Quality	Taste and smell	
Anonby-2018-1500-1367	1367	1906	SOUR	sour	ترش	torš	Quality	Taste and smell	
Anonby-2018-1500-1368	1368	887	BITTER	bitter	تلخ	talx	Quality	Taste and smell	
Anonby-2018-1500-1369	1369	3704	ODOR (SMELL)	odour, smell (n.)	بو	bu	Quality	Taste and smell	
Anonby-2018-1500-1370	1370			stink, smell (bad) (n.)	بوی بد	bu-ye bad	Quality	Taste and smell	
Anonby-2018-1500-1371	1371	972	BE ABLE	can, be able (to)	توانستن	taʋānestan	Quality	Ability	
Anonby-2018-1500-1372	1372	785	STRONG	strong (physically)	قوی، 	ġaʋi	Quality	Ability	
Anonby-2018-1500-1373	1373	202	STRENGTH	strength	قُوَّت، قدرت	ġoʋʋat, ġodrat	Quality	Ability	
Anonby-2018-1500-1374	1374	1601	WEAK	weak	ضعیف	za’if	Quality	Ability	
Anonby-2018-1500-1375	1375	3188	MIGHTY OR POWERFUL OR STRONG	great, powerful	نیرومند، قدرتمند، مقتدر	nirumand, ġodratmand, moġtader 	Quality	Ability	
Anonby-2018-1500-1376	1376			splendour, glory	شکوه، جلال	šokuh, jalāl	Quality	Ability	
Anonby-2018-1500-1377	1377	1035	GOOD	good	خوب	xub	Quality	Value	
Anonby-2018-1500-1378	1378	1292	BAD	bad	بد	bad	Quality	Value	
Anonby-2018-1500-1379	1379	1725	CORRECT (RIGHT)	right, correct	درست، صحیح	dorost, sahih	Quality	Value	
Anonby-2018-1500-1380	1380	1638	TRUTH	truth	راستی، حقیقت	rāsti, haġiġat	Quality	Value	
Anonby-2018-1500-1381	1381			perfect	کامل	kāmel	Quality	Value	
Anonby-2018-1500-1382	1382	1390	WRONG	wrong	غلط، نادرست، اشتباه	ġalat, nādorost, eštebāh	Quality	Value	
Anonby-2018-1500-1383	1383	1427	BEAUTIFUL	beautiful	زیبا، قشنگ	zibā, ġašang	Quality	Value	
Anonby-2018-1500-1384	1384	1548	UGLY	ugly	زشت	zešt	Quality	Value	
Anonby-2018-1500-1385	1385	704	CLEAN	clean	تمیز، پاک	tamiz, pāk 	Quality	Value	
Anonby-2018-1500-1386	1386	1230	DIRTY	dirty	کثیف	kasif	Quality	Value	
Anonby-2018-1500-1387	1387	1285	IMPORTANT	important	مهم، با اهمیت	mohem, bāahammiyat	Quality	Value	
Anonby-2018-1500-1388	1388			amusing, funny	خنده‌دار، بامزه	xandedār, bāmaze	Quality	Value	
Anonby-2018-1500-1389	1389	1231	NEW	new	جدید، نو	jadid, naʋ	Quality	Maturity	
Anonby-2018-1500-1390	1390	2113	OLD (USED)	old (not new)	کهنه، قدیمی	kohne, ġadimi 	Quality	Maturity	
Anonby-2018-1500-1391	1391	1493	ONE	one (1)	یک	yek	Quantity	Cardinal numbers	
Anonby-2018-1500-1392	1392	1498	TWO	two (2)	دو	do	Quantity	Cardinal numbers	
Anonby-2018-1500-1393	1393	492	THREE	three (3)	سه	se	Quantity	Cardinal numbers	
Anonby-2018-1500-1394	1394	1500	FOUR	four (4)	چهار	čahār	Quantity	Cardinal numbers	
Anonby-2018-1500-1395	1395	493	FIVE	five (5)	پنج	panj	Quantity	Cardinal numbers	
Anonby-2018-1500-1396	1396	1703	SIX	six (6)	شش	šeš	Quantity	Cardinal numbers	
Anonby-2018-1500-1397	1397	1704	SEVEN	seven (7)	هفت	haft	Quantity	Cardinal numbers	
Anonby-2018-1500-1398	1398	1705	EIGHT	eight (8)	هشت	hašt	Quantity	Cardinal numbers	
Anonby-2018-1500-1399	1399	1483	NINE	nine (9)	نه	noh	Quantity	Cardinal numbers	
Anonby-2018-1500-1400	1400	1515	TEN	ten (10)	ده	dah	Quantity	Cardinal numbers	
Anonby-2018-1500-1401	1401	1706	ELEVEN	eleven (11)	یازده	yāzdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1402	1402	1707	TWELVE	twelve (12)	دوازده	daʋāzdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1403	1403	1708	THIRTEEN	thirteen (13)	سیزده	sizdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1404	1404	2451	FOURTEEN	fourteen (14)	چهارده	čahārdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1405	1405	1709	FIFTEEN	fifteen (15)	پانزده	pānzdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1406	1406	2454	SIXTEEN	sixteen (16)	شانزده	šānzdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1407	1407	2453	SEVENTEEN	seventeen (17)	هفده	hefdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1408	1408	1713	EIGHTEEN	eighteen (18)	هیجده	hejdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1409	1409	1714	NINETEEN	nineteen (19)	نوزده	nuzdah	Quantity	Cardinal numbers	
Anonby-2018-1500-1410	1410	1710	TWENTY	twenty (20)	بیست	bist	Quantity	Cardinal numbers	
Anonby-2018-1500-1411	1411	1734	TWENTY ONE	twenty-one (21)	بیست و یک	bist o yek	Quantity	Cardinal numbers	
Anonby-2018-1500-1412	1412	3166	TWENTY TWO	twenty-two (22)	بیست و دو	bist o do	Quantity	Cardinal numbers	
Anonby-2018-1500-1413	1413	1715	THIRTY	thirty (30)	سی	si	Quantity	Cardinal numbers	
Anonby-2018-1500-1414	1414	1716	FORTY	forty (40)	چهل	čehel	Quantity	Cardinal numbers	
Anonby-2018-1500-1415	1415	1717	FIFTY	fifty (50)	پنجاه	panjāh	Quantity	Cardinal numbers	
Anonby-2018-1500-1416	1416	1718	SIXTY	sixty (60)	شصت	šast	Quantity	Cardinal numbers	
Anonby-2018-1500-1417	1417	1721	SEVENTY	seventy (70)	هفتاد	haftād	Quantity	Cardinal numbers	
Anonby-2018-1500-1418	1418	1722	EIGHTY	eighty (80)	هشتاد	haštād	Quantity	Cardinal numbers	
Anonby-2018-1500-1419	1419	1724	NINETY	ninety (90)	نود	naʋad	Quantity	Cardinal numbers	
Anonby-2018-1500-1420	1420	1634	HUNDRED	hundred (100)	صد	sad	Quantity	Cardinal numbers	
Anonby-2018-1500-1421	1421	2676	TWO HUNDRED	two hundred (200)	دویست	deʋist 	Quantity	Cardinal numbers	
Anonby-2018-1500-1422	1422	3516	FIVE HUNDRED	five hundred (500)	پانصد	pānsad	Quantity	Cardinal numbers	
Anonby-2018-1500-1423	1423	1843	THOUSAND	thousand (1000)	هزار	hezār	Quantity	Cardinal numbers	
Anonby-2018-1500-1424	1424	728	FIRST	first	اوّل	aʋʋal	Quantity	Ordinal numbers	
Anonby-2018-1500-1425	1425	1384	SECOND	second	دوّم	doʋʋom	Quantity	Ordinal numbers	
Anonby-2018-1500-1426	1426	1859	THIRD	third	سوّم	seʋʋom	Quantity	Ordinal numbers	
Anonby-2018-1500-1427	1427	1529	LAST (FINAL)	last	آخر	āxar / āxer	Quantity	Ordinal numbers	
Anonby-2018-1500-1428	1428	2882	ADD	add	جمع کردن، جمع زدن	jam’ kardan,  jam’ zadan	Quantity	Order	
Anonby-2018-1500-1429	1429			subtract, take away	کم کردن، تفریق کردن	kam kardan, tafriġ kardan	Quantity	Order	
Anonby-2018-1500-1430	1430	1041	INCREASE	increase (intr.)	افزایش پیدا کردن، زیاد شدن 	afzāyeš paydā kardan, ziyād šodan	Quantity	Order	
Anonby-2018-1500-1431	1431	2864	DECREASE	decrease (intr.)	کاهش پیدا کردن، کم شدن	kāheš paydā kardan, kam šodan	Quantity	Order	
Anonby-2018-1500-1432	1432	1420	COUNT	count (v.)	شمردن، حساب کردن	šemordan / šomordan, hesāb kardan	Quantity	Order	
Anonby-2018-1500-1433	1433	1568	ARRANGE	arrange	مرتب کردن	moratab kardan	Quantity	Order	
Anonby-2018-1500-1434	1434	1570	EQUAL	equal (adj.)	برابر، یکسان، مساوی	barābar, yaksān, mosāʋi	Quantity	Order	
Anonby-2018-1500-1435	1435			abundant	فراوان	farāʋān	Quantity	Relative quantity	
Anonby-2018-1500-1436	1436	1881	ENOUGH	enough	کافی	kāfi	Quantity	Relative quantity	
Anonby-2018-1500-1437	1437	2329	LACK (NOT HAVE)	lack (v.)	کم داشتن	kam dāštan	Quantity	Relative quantity	
Anonby-2018-1500-1438	1438			used up	مصرف شده، تحلیل رفته، مورد استفاده قرار گرفته	masraf šode, tahlil rafte, maʋred-e estefāde ġarār gerefte	Quantity	Relative quantity	
Anonby-2018-1500-1439	1439	98	ALL	all	همه	hame	Quantity	Quantifiers and negation	
Anonby-2018-1500-1440	1440	1198	MANY	many	زیاد، خیلی	ziyād, xayli	Quantity	Quantifiers and negation	
Anonby-2018-1500-1441	1441	1242	FEW	few	کم	kam	Quantity	Quantifiers and negation	
Anonby-2018-1500-1442	1442	816	HALF	half	نصف	nesf	Quantity	Quantifiers and negation	
Anonby-2018-1500-1443	1443	2277	WHOLE	whole	تمام	tamām	Quantity	Quantifiers and negation	
Anonby-2018-1500-1444	1444			everybody	هرکس، همه	harkas, hame	Quantity	Quantifiers and negation	
Anonby-2018-1500-1445	1445	98	ALL	everything	هرچیزی، همه چیز	harčiz, hamečiz	Quantity	Quantifiers and negation	
Anonby-2018-1500-1446	1446	2999	EVERYWHERE	everywhere	هرجا، همه جا	harjā, hamejā	Quantity	Quantifiers and negation	
Anonby-2018-1500-1447	1447			nobody	هیچکس	hičkas	Quantity	Quantifiers and negation	
Anonby-2018-1500-1448	1448	687	NOTHING	nothing	هیچ چیز	hiččiz	Quantity	Quantifiers and negation	
Anonby-2018-1500-1449	1449	1209	I	I	من	man	Grammatical items	Pronouns	
Anonby-2018-1500-1450	1450			you (masc., sing.)	تو	to	Grammatical items	Pronouns	
Anonby-2018-1500-1451	1451	2642	HE OR SHE	he, she (human)	او	u	Grammatical items	Pronouns	
Anonby-2018-1500-1452	1452	1131	WE (INCLUSIVE)	we (incl.)	ما	mā	Grammatical items	Pronouns	
Anonby-2018-1500-1453	1453	1213	YOU	you (pl.)	شما	šomā	Grammatical items	Pronouns	
Anonby-2018-1500-1454	1454	817	THEY	they (human)	آنها، ایشان	ānhā, išān	Grammatical items	Pronouns	
Anonby-2018-1500-1455	1455	136	HERE	here	اینجا	injā	Grammatical items	Relationals	
Anonby-2018-1500-1456	1456	1937	THERE	there	آنجا	ānjā	Grammatical items	Relationals	
Anonby-2018-1500-1457	1457	1406	FAR	far	دور	dur	Grammatical items	Relationals	
Anonby-2018-1500-1458	1458	1942	NEAR	near	نزدیک	nazdik	Grammatical items	Relationals	
Anonby-2018-1500-1459	1459	1598	NORTH	north	شمال	šomāl	Grammatical items	Relationals	
Anonby-2018-1500-1460	1460	1595	SOUTH	south	جنوب	jonub	Grammatical items	Relationals	
Anonby-2018-1500-1461	1461	1877	EAST	east	شرق	šarġ	Grammatical items	Relationals	
Anonby-2018-1500-1462	1462	1817	WEST	west	غرب	ġarb	Grammatical items	Relationals	
Anonby-2018-1500-1463	1463	1591	UP	up	بالا	bālā	Grammatical items	Relationals	
Anonby-2018-1500-1464	1464	1326	DOWN	down	پایین	pāyin	Grammatical items	Relationals	
Anonby-2018-1500-1465	1465	2912	FORWARD	forward (direction)	پیش، جلو	piš, jelaʋ / jolo 	Grammatical items	Relationals	
Anonby-2018-1500-1466	1466	2911	BACKWARD	backward (direction)	عقب	aġab	Grammatical items	Relationals	
Anonby-2018-1500-1467	1467	1019	RIGHT	right (direction)	راست	rāst	Grammatical items	Relationals	
Anonby-2018-1500-1468	1468	244	LEFT	left (direction)	چپ	čap	Grammatical items	Relationals	
Anonby-2018-1500-1469	1469	1741	ABOVE	over, above	بالا	bālā	Grammatical items	Relationals	
Anonby-2018-1500-1470	1470	1485	BELOW OR UNDER	under, below	پایین، درزیر	pāyin, dar zir-e	Grammatical items	Relationals	
Anonby-2018-1500-1471	1471	1883	IN FRONT OF	in front of, before	جلو، روبروی	jelaʋ-e, ruberu-ye	Grammatical items	Relationals	
Anonby-2018-1500-1472	1472	1686	BEHIND	behind	پشت	pošt, aġab	Grammatical items	Relationals	
Anonby-2018-1500-1473	1473	1816	BESIDE	beside	کنار	kenār	Grammatical items	Relationals	
Anonby-2018-1500-1474	1474	1606	INSIDE	inside	داخل	dāxel	Grammatical items	Relationals	
Anonby-2018-1500-1475	1475	762	OUTSIDE	outside	بیرون	birun	Grammatical items	Relationals	
Anonby-2018-1500-1476	1476	689	BETWEEN	between	در بین	darbayn 	Grammatical items	Relationals	
Anonby-2018-1500-1477	1477	2754	TOWARDS	towards	بسوی	be suy-e	Grammatical items	Relationals	
Anonby-2018-1500-1478	1478			away from	دور از	dur az	Grammatical items	Relationals	
Anonby-2018-1500-1479	1479	1340	WITH	with	با	bā	Grammatical items	Relationals	
Anonby-2018-1500-1480	1480			this (person)	این	in	Grammatical items	Demonstratives, articles	
Anonby-2018-1500-1481	1481			that (person)	آن	ān	Grammatical items	Demonstratives, articles	
Anonby-2018-1500-1482	1482	1241	SOME	some (people)	بعضی، برخی	ba’zi, barxi	Grammatical items	Demonstratives, articles	
Anonby-2018-1500-1483	1483	197	OTHER	other (people)	دیگر	digar	Grammatical items	Demonstratives, articles	
Anonby-2018-1500-1484	1484	1235	WHO	who?	چه کسی؟ کی؟	če kasi? ki?	Grammatical items	Question words	
Anonby-2018-1500-1485	1485	1236	WHAT	what?	چی؟ 	či?	Grammatical items	Question words	
Anonby-2018-1500-1486	1486	727	WHICH	which (one)?	کدام؟	kodām?	Grammatical items	Question words	
Anonby-2018-1500-1487	1487	1237	WHERE	where?	کجا؟	kojā?	Grammatical items	Question words	
Anonby-2018-1500-1488	1488	1238	WHEN	when?	کی؟ چه وقت؟	kay? če ʋaġt?	Grammatical items	Question words	
Anonby-2018-1500-1489	1489	1270	WHY	why?	چرا؟ 	čerā?	Grammatical items	Question words	
Anonby-2018-1500-1490	1490	1239	HOW	how?	چطور؟	četaʋr?	Grammatical items	Question words	
Anonby-2018-1500-1491	1491	822	HOW MANY	how many?	چند تا؟	čandta? 	Grammatical items	Question words	
Anonby-2018-1500-1492	1492	1577	AND	and	و	ʋa / o	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1493	1493	1459	IF	if	اگر	agar	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1494	1494	1157	BECAUSE	because	زیرا، چون که	zirā, čun ke	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1495	1495	2278	PERHAPS	perhaps	شاید	šāyad	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1496	1496			really, truly	واقعاً، حقیقتاً	ʋāġe’an, haġiġatan	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1497	1497			well (adv.)	خوب	xub	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1498	1498	1580	ONLY	only	فقط، تنها	faġat, tanhā	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1499	1499	1268	YES	yes	بله، آره، ها	bale, āre, hā 	Grammatical items	Conjunctions, adverbials etc.	
Anonby-2018-1500-1500	1500	1269	NO	no	نه، خیر، نخیر	na, xayr, naxayr	Grammatical items	Conjunctions, adverbials etc.	
