ID	NUMBER	CHINESE	CHINESE_TRADITIONAL	CHINESE_PINYIN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS	SEMANTIC_RADICAL_1	CHARACTER_TYPE_1	SEMANTIC_RADICAL_2	CHARACTER_TYPE_2	VISUAL_MEAN	AUDITORY_MEAN	GUSTATORY_MEAN	OLFACTORY_MEAN	HAPTIC_MEAN	INTEROCEPTIVE_MEAN	PERCEPTUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_AGGREGATED	PERCEPTUAL_STRENGTH_SUM	PERCEPTUAL_EXCLUSIVITY	FOOT_ACTION_MEAN	HAND_ACTION_MEAN	MOUTH_ACTION_MEAN	HEAD_ACTION_MEAN	TORSO_ACTION_MEAN	ACTION_STRENGTH_MEAN	ACTION_STRENGTH_SUM	ACTION_STRENGTH_MAX	ACTION_STRENGTH_AGGREGATED	ACTION_EXCLUSIVITY	ACTION_DOMINANT	SENSORIMOTOR_STRENGTH_MAX	SENSORIMOTOR_DOMINANT	SENSORIMOTOR_STRENGTH_AGGREGATED	SENSORIMOTOR_STRENGTH_SUM	SENSORIMOTOR_EXCLUSIVITY	CONCRETE_ABSTRACT
Zhong-2022-664-75	75	食物	食物	shíwù	food	256	FOOD	N	食	compound_ideograph	牛	phono-semantic	4.157894737	1.684210526	4.473684211	4.473684211	3.421052632	3.473684211	3.614035088	gustatory/olfactory	4.473684211	6.963651735	21.68421053	0.1286407767	0.8947368421	3	4	2.631578947	1.789473684	2.463157895	12.31578947	4	4.872381026	0.2521367521	mouth/throat	4.473684211	gustatory/olfactory	7.682093091	34	0.1052631579	concrete
Zhong-2022-664-76	76	肌肤	肌膚	jīfū	skin			N	月(肉)	phono-semantic	肉	phono-semantic	4.105263158	1.578947368	1.263157895	1.421052632	4.526315789	2.894736842	2.631578947	tactile	4.526315789	5.79886832	15.78947368	0.2066666667	2.578947368	3.052631579	2.473684211	2.631578947	2.842105263	2.715789474	13.57894737	3.052631579	4.671059488	0.04263565891	hand/arm	4.526315789	tactile	6.671301551	29.36842105	0.1111111111	concrete
Zhong-2022-664-77	77	概念	概念	gàiniàn	concept			N	木	phono-semantic	心	phono-semantic	2.5625	2.5	0.6875	0.5625	1.1875	3.625	1.854166667	interoceptive	3.625	4.349133079	11.125	0.2752808989	1.75	1.3125	2.0625	2.625	1.9375	1.9375	9.6875	2.625	3.469258035	0.135483871	head	3.625	interoceptive	4.986882936	20.8125	0.1471471471	abstract
Zhong-2022-664-78	78	肩膀	肩膀	jiānbǎng	shoulder	1482	SHOULDER	N	月(肉)	compound_ideograph	月(肉)	phono-semantic	4.125	1.5625	1.125	1.25	4	3.6875	2.625	visual	4.125	5.76421146	15.75	0.1904761905	1.5625	3.8125	1.875	2.625	3.25	2.625	13.125	3.8125	4.908160675	0.1714285714	hand/arm	4.125	visual	6.766154295	28.875	0.1038961039	concrete
Zhong-2022-664-79	79	反省	反省	fǎnxǐng	introspect			Nv	又	compound_ideograph	目	compound_ideograph	1.428571429	1.619047619	0.7619047619	0.619047619	0.9047619048	4.380952381	1.619047619	interoceptive	4.380952381	4.525161624	9.714285714	0.387254902	0.9523809524	1.571428571	1.761904762	2.619047619	1.666666667	1.714285714	8.571428571	2.619047619	3.201319508	0.1944444444	head	4.380952381	interoceptive	5.00626792	18.28571429	0.2057291667	abstract
Zhong-2022-664-80	80	冲劲	衝勁	chōngjìn	pushfulness			N	行	phono-semantic	力	phono-semantic	3.047619048	2.285714286	1.142857143	1.19047619	2.047619048	3.666666667	2.23015873	interoceptive	3.666666667	4.661757794	13.38095238	0.1886120996	2.333333333	2.666666667	2.476190476	2.619047619	3.095238095	2.638095238	13.19047619	3.095238095	4.554377688	0.05776173285	torso	3.666666667	interoceptive	5.806589595	26.57142857	0.09498207885	abstract
Zhong-2022-664-81	81	樱花	櫻花	yīnghuā	cherry blossoms			N	木	phono-semantic	艹	phono-semantic	4.761904762	1.80952381	2.142857143	3.904761905	3.238095238	2.571428571	3.071428571	visual	4.761904762	6.164312418	18.42857143	0.1602067183	1.285714286	2.714285714	1.857142857	2.619047619	1.714285714	2.038095238	10.19047619	2.714285714	3.721249056	0.1401869159	hand/arm	4.761904762	visual	6.58674161	28.61904762	0.1214642263	concrete
Zhong-2022-664-82	82	争论	爭論	zhēnglùn	debate			Nv	爪	compound_ideograph	言	phono-semantic	2.833333333	4.388888889	0.6111111111	0.6111111111	1.055555556	2.944444444	2.074074074	auditory	4.388888889	5.12289865	12.44444444	0.3035714286	1.722222222	2.722222222	3.722222222	2.611111111	2.277777778	2.611111111	13.05555556	3.722222222	4.739643455	0.1531914894	mouth/throat	4.388888889	auditory	6.222380181	25.5	0.1481481481	concrete
Zhong-2022-664-83	83	背后	背後	bèihòu	behind			N	月(肉)	phono-semantic	彳	compound_ideograph	3.666666667	2.533333333	0.7333333333	1.066666667	3.133333333	3.4	2.422222222	visual	3.666666667	5.158007927	14.53333333	0.2018348624	1.933333333	2.2	1.933333333	2.6	2.733333333	2.28	11.4	2.733333333	3.98111468	0.0701754386	torso	3.666666667	visual	5.851219117	25.93333333	0.1131105398	concrete
Zhong-2022-664-84	84	雅兴	雅興	yǎxìng	refined interest			N	隹	phono-semantic	臼	compound_ideograph	3.136363636	3.090909091	1.454545455	1.363636364	1.5	3.272727273	2.303030303	interoceptive	3.272727273	4.709033515	13.81818182	0.1381578947	2	2.090909091	2.181818182	2.590909091	2.136363636	2.2	11	2.590909091	3.795335292	0.05371900826	head	3.272727273	interoceptive	5.41855727	24.81818182	0.07692307692	abstract
Zhong-2022-664-85	85	企盼	企盼	qǐpàn	look forward to			Nv	人	compound_ideograph	目	phono-semantic	2.363636364	2	0.9545454545	0.8181818182	0.8181818182	3.5	1.742424242	interoceptive	3.5	4.042163717	10.45454545	0.2565217391	1.636363636	1.818181818	2.090909091	2.590909091	1.954545455	2.018181818	10.09090909	2.590909091	3.54081636	0.09459459459	head	3.5	interoceptive	4.797768475	20.54545455	0.1305309735	abstract
Zhong-2022-664-86	86	长相	長相	zhǎngxiàng	looks			N	長	pictograph	目	compound_ideograph	4.5	2.681818182	0.7727272727	0.6818181818	1.863636364	3.181818182	2.28030303	visual	4.5	5.311836492	13.68181818	0.2790697674	1.681818182	2	1.636363636	2.590909091	1.909090909	1.963636364	9.818181818	2.590909091	3.461869586	0.09722222222	head	4.5	visual	5.762637446	23.5	0.1624758221	concrete
Zhong-2022-664-87	87	掌声	掌聲	zhǎngshēng	applause			N	手	phono-semantic	耳	phono-semantic	3.473684211	4.578947368	0.8947368421	0.8421052632	3.315789474	3.315789474	2.736842105	auditory	4.578947368	5.964090318	16.42105263	0.2275641026	1.473684211	4.157894737	2.263157895	2.578947368	2.578947368	2.610526316	13.05263158	4.157894737	4.945803354	0.2056451613	hand/arm	4.578947368	auditory	6.932161493	29.47368421	0.1267857143	concrete
Zhong-2022-664-88	88	神志	神志	shénzhì	consciousness			N	礻	phono-semantic	言	phono-semantic	1.80952381	1.523809524	0.619047619	0.7619047619	0.6666666667	3.333333333	1.452380952	interoceptive	3.333333333	3.620973011	8.714285714	0.3114754098	1.571428571	1.380952381	1.19047619	2.571428571	1.571428571	1.657142857	8.285714286	2.571428571	3.075299659	0.1666666667	head	3.333333333	interoceptive	4.246215567	17	0.1596638655	abstract
Zhong-2022-664-89	89	盛情	盛情	shèngqíng	hospitality			N	皿	phono-semantic	忄	phono-semantic	3.904761905	3.761904762	1.285714286	1.19047619	1.857142857	4.047619048	2.674603175	interoceptive	4.047619048	5.741884784	16.04761905	0.178041543	2.047619048	2.952380952	3.047619048	2.571428571	2.380952381	2.6	13	3.047619048	4.53270553	0.07692307692	mouth/throat	4.047619048	interoceptive	6.561018447	29.04761905	0.09836065574	abstract
Zhong-2022-664-90	90	旋律	旋律	xuánlǜ	melody			N	方	compound_ideograph	彳	phono-semantic	1.714285714	4.761904762	0.6666666667	0.6666666667	0.8095238095	3.047619048	1.944444444	auditory	4.761904762	5.222571117	11.66666667	0.3510204082	2	2.333333333	2.666666667	2.571428571	1.904761905	2.295238095	11.47619048	2.666666667	3.991236709	0.06639004149	mouth/throat	4.761904762	auditory	5.906200614	23.14285714	0.1769547325	concrete
Zhong-2022-664-91	91	潜能	潛能	qiánnéng	potential			N	氵	phono-semantic	月	pictograph	2.727272727	2.363636364	1.227272727	1.409090909	1.181818182	4.136363636	2.174242424	interoceptive	4.136363636	4.79951813	13.04545455	0.2264808362	2	2.181818182	2.454545455	2.545454545	2.681818182	2.372727273	11.86363636	2.681818182	4.100678112	0.05747126437	torso	4.136363636	interoceptive	5.641128944	24.90909091	0.1186131387	abstract
Zhong-2022-664-92	92	压力	壓力	yālì	pressure			N	土	phono-semantic	力	pictograph	2.363636364	2.181818182	1.045454545	0.7272727273	1.863636364	4.590909091	2.128787879	interoceptive	4.590909091	5.044290952	12.77272727	0.3024911032	1.772727273	2.045454545	2.363636364	2.545454545	2.454545455	2.236363636	11.18181818	2.545454545	3.884509034	0.06910569106	head	4.590909091	interoceptive	5.718135372	23.95454545	0.1612903226	abstract
Zhong-2022-664-93	93	慧眼	慧眼	huìyǎn	wisdom			N	心	phono-semantic	目	phono-semantic	4.045454545	2.318181818	0.8636363636	0.7727272727	0.8636363636	3.136363636	2	visual	4.045454545	4.809730917	12	0.2727272727	0.9545454545	1.227272727	1.045454545	2.545454545	1.227272727	1.4	7	2.545454545	2.810601456	0.2272727273	head	4.045454545	visual	5.110452189	19	0.1722488038	abstract
Zhong-2022-664-94	94	描述	描述	miáoshù	description			Nv	扌	phono-semantic	⻌	phono-semantic	3.272727273	3.909090909	0.9545454545	0.8181818182	1.318181818	3.5	2.295454545	auditory	3.909090909	5.209389539	13.77272727	0.2244224422	1.863636364	2.545454545	2.727272727	2.545454545	1.954545455	2.327272727	11.63636364	2.727272727	4.065802082	0.07421875	mouth/throat	3.909090909	auditory	5.930511284	25.40909091	0.1216457961	concrete
Zhong-2022-664-95	95	海报	海報	hǎibào	poster			N	氵	phono-semantic	土	compound_ideograph	4.727272727	1.5	0.5	0.6818181818	2.545454545	3.090909091	2.174242424	visual	4.727272727	5.377228894	13.04545455	0.3240418118	1.272727273	2.272727273	1.409090909	2.545454545	1.227272727	1.745454545	8.727272727	2.545454545	3.269198638	0.1510416667	head	4.727272727	visual	5.753134569	21.77272727	0.1941544885	concrete
Zhong-2022-664-96	96	乐曲	樂曲	yuèqǔ	music			N	木	pictograph	曰	pictograph	2.590909091	4.818181818	0.7272727273	0.7727272727	1.590909091	3.590909091	2.348484848	auditory	4.818181818	5.650623715	14.09090909	0.2903225806	1.727272727	2.318181818	2.909090909	2.545454545	2.454545455	2.390909091	11.95454545	2.909090909	4.189071661	0.09885931559	mouth/throat	4.818181818	auditory	6.332468966	26.04545455	0.1570680628	concrete
Zhong-2022-664-97	97	动静	動靜	dòngjìng	movement	3695	MOVEMENT	N	力	phono-semantic	靑	phono-semantic	3.8	4.466666667	0.6	0.6666666667	3.066666667	3.533333333	2.688888889	auditory	4.466666667	6.013407603	16.13333333	0.2396694215	2.866666667	2.8	2.133333333	2.533333333	2.466666667	2.56	12.8	2.866666667	4.422292739	0.05729166667	leg/foot	4.466666667	auditory	6.723483294	28.93333333	0.133640553	concrete
Zhong-2022-664-98	98	大戏	大戲	dàxì	drama			N	大	pictograph	戈	phono-semantic	4.4	4.333333333	0.8	0.7333333333	1.733333333	3.6	2.6	visual	4.4	6.030625309	15.6	0.235042735	2.533333333	2.666666667	1.933333333	2.533333333	2.333333333	2.4	12	2.666666667	4.148768741	0.06111111111	hand/arm	4.4	visual	6.624687326	27.6	0.1328502415	concrete
Zhong-2022-664-99	99	动感	動感	dònggǎn	dynamic			Nadj	力	phono-semantic	心	compound_ideograph	3.263157895	3.105263158	0.8947368421	0.7368421053	2.052631579	3.052631579	2.184210526	visual	3.263157895	4.686039282	13.10526316	0.1927710843	2.052631579	2.368421053	1.736842105	2.526315789	2.684210526	2.273684211	11.36842105	2.684210526	3.971390359	0.08333333333	torso	3.263157895	visual	5.490751449	24.47368421	0.1032258065	abstract
Zhong-2022-664-100	100	笑话	笑話	xiàohuà	joke	3425	JOKE	Nv	竹	phono-semantic	言	phono-semantic	2.157894737	4.578947368	1.263157895	1.210526316	1.421052632	3.263157895	2.315789474	auditory	4.578947368	5.283127643	13.89473684	0.2424242424	2.105263158	2.157894737	2.736842105	2.526315789	2.421052632	2.389473684	11.94736842	2.736842105	4.125078658	0.05286343612	mouth/throat	4.578947368	auditory	6.015268119	25.84210526	0.1303462322	concrete
Zhong-2022-664-101	101	儿歌	兒歌	érgē	nursery rhymes			N	儿	pictograph	欠	phono-semantic	1.947368421	4.526315789	0.3684210526	0.4736842105	0.7368421053	2.368421053	1.736842105	auditory	4.526315789	4.848237017	10.42105263	0.398989899	2.157894737	2.315789474	3.368421053	2.526315789	1.894736842	2.452631579	12.26315789	3.368421053	4.372771487	0.1201716738	mouth/throat	4.526315789	auditory	5.824274945	22.68421053	0.1832946636	concrete
Zhong-2022-664-102	102	默契	默契	mòqì	tacit understanding			N	黑	phono-semantic	大	compound_ideograph	2.666666667	2.428571429	0.7619047619	1	1.428571429	3.761904762	2.007936508	interoceptive	3.761904762	4.496004983	12.04761905	0.2490118577	2.380952381	2.619047619	2.047619048	2.523809524	2.571428571	2.428571429	12.14285714	2.619047619	4.181748775	0.04705882353	hand/arm	3.761904762	interoceptive	5.473802181	24.19047619	0.124015748	abstract
Zhong-2022-664-103	103	辅导	輔導	fǔdǎo	coaching			Nv	車	phono-semantic	寸	phono-semantic	3.761904762	3.476190476	0.2857142857	0.2857142857	1.761904762	3.333333333	2.150793651	visual	3.761904762	5.165118138	12.9047619	0.2693726937	1.571428571	2.904761905	3.333333333	2.523809524	2	2.466666667	12.33333333	3.333333333	4.473132707	0.1428571429	mouth/throat	3.761904762	visual	6.102855061	25.23809524	0.1377358491	concrete
Zhong-2022-664-104	104	景物	景物	jǐngwù	scenery			N	日	phono-semantic	牛	phono-semantic	4.652173913	2.260869565	1.347826087	1.695652174	2.086956522	2.913043478	2.492753623	visual	4.652173913	5.352849621	14.95652174	0.2209302326	2.304347826	2.391304348	1.956521739	2.52173913	2.217391304	2.27826087	11.39130435	2.52173913	3.922218584	0.04961832061	head	4.652173913	visual	5.978756505	26.34782609	0.1254125413	concrete
Zhong-2022-664-105	105	节目	節目	jiémù	program			N	竹	phono-semantic	目	pictograph	4.695652174	4.304347826	1.130434783	1.173913043	1.739130435	3.173913043	2.702898551	visual	4.695652174	6.069371756	16.2173913	0.2198391421	2.52173913	2.391304348	2.47826087	2.52173913	2.347826087	2.452173913	12.26086957	2.52173913	4.196622893	0.01418439716	leg/foot+head	4.695652174	visual	6.675596487	28.47826087	0.1251908397	concrete
Zhong-2022-664-106	106	命运	命運	mìngyùn	fate	1688	FATE	N	口	compound_ideograph	辶	phono-semantic	3.125	3.125	1.5	1.1875	1.8125	3.8125	2.427083333	interoceptive	3.8125	5.032512736	14.5625	0.1802575107	1.875	2.1875	2.375	2.5	2.0625	2.2	11	2.5	3.799595806	0.05681818182	head	3.8125	interoceptive	5.670254791	25.5625	0.1026894866	abstract
Zhong-2022-664-107	107	幻象	幻象	huànxiàng	phantom			N	幺	compound_ideograph	豕	pictograph	4.125	2.3125	1.5625	1.5625	1.5625	3.3125	2.40625	visual	4.125	5.070299287	14.4375	0.1774891775	1.75	1.9375	2.0625	2.5	2.125	2.075	10.375	2.5	3.599252754	0.07228915663	head	4.125	visual	5.614396175	24.8125	0.1032745592	abstract
