ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	FAMILIARITY	VISUAL_MEAN	HAPTIC_MEAN	AUDITORY_MEAN	OLFACTORY_MEAN	GUSTATORY_MEAN	VISUAL_SD	HAPTIC_SD	AUDITORY_SD	OLFACTORY_SD	GUSTATORY_SD	DOMINANT_MODALITY	EXCLUSIVITY	BNC_FREQ	BNC_LOG_FREQ	WORD_LENGTH
Lynott-2009-423-339	339	sodden			0.857142857142857	3.66666666666667	3.55555555555556	0.388888888888889	0.722222222222222	0.111111111111111	1.02899151085505	1.38148352578891	0.77754431603523	0.9582800496696	0.323380833381777	Visual	0.421052631578947	2	1.09861228866811	6
Lynott-2009-423-340	340	soft	SOFT	1856	1	4.14285714285714	4.95238095238095	1.66666666666667	0.666666666666667	1.33333333333333	1.1084094137869	0.218217890235994	1.85292561462497	1.49443411809733	1.68325082306035	Haptic	0.335820895522388	61	4.12713438504509	4
Lynott-2009-423-341	341	soggy			1	3.95238095238095	4.28571428571429	1.23809523809524	1.19047619047619	2.04761904761905	1.16086995293144	1.0555973258235	1.33808676492827	1.56904581255767	1.59612626305661	Haptic	0.243445692883895	2	1.09861228866811	5
Lynott-2009-423-342	342	solid	SOLID	3003	1	4.57142857142857	4.80952380952381	1.85714285714286	0.19047619047619	1.71428571428571	0.597614304667198	0.511766315719159	1.62128696675556	0.601585207518238	1.95301964001536	Haptic	0.351449275362319	36	3.61091791264422	5
Lynott-2009-423-343	343	sonorous			0.428571428571429	0.666666666666667	0.888888888888889	4.77777777777778	0.111111111111111	0	1.1180339887499	1.69148192751537	0.440958551844097	0.333333333333333	0	Auditory	0.741379310344828	1	0.693147180559945	8
Lynott-2009-423-344	344	sore	FEELING SORE	3708	1	3.19047619047619	4.28571428571429	1.04761904761905	0.095238095238095	0.095238095238095	1.5039630187956	1.0555973258235	1.39557122627942	0.300792603759119	0.436435780471985	Haptic	0.480874316939891	9	2.30258509299405	4
Lynott-2009-423-345	345	soundless			1	1.71428571428571	0.333333333333333	4.42857142857143	0.047619047619048	0.047619047619048	1.64750894209583	0.966091783079296	1.36277028773849	0.218217890235992	0.218217890235992	Auditory	0.666666666666667	1	0.693147180559945	9
Lynott-2009-423-346	346	sour	SOUR	1906	1	1.19047619047619	0.047619047619048	0.142857142857143	2.71428571428571	4.80952380952381	1.03048763306736	0.218217890235992	0.478091443733757	1.61687529336239	0.679635756787974	Gustatory	0.53475935828877	6	1.94591014905531	4
Lynott-2009-423-347	347	sparkly			1	4.57142857142857	1.28571428571429	1.19047619047619	0.142857142857143	0.19047619047619	0.978336781043654	1.41925533794512	1.5039630187956	0.654653670707977	0.872871560943969	Visual	0.6	0	0	7
Lynott-2009-423-348	348	speckled			1	4.71428571428571	1.42857142857143	0.333333333333333	0.238095238095238	0.142857142857143	0.902377811277357	1.56752762563945	0.730296743340221	0.624880941040924	0.478091443733757	Visual	0.666666666666667	1	0.693147180559945	8
Lynott-2009-423-349	349	spicy	SPICY	544	1	1.66666666666667	0.428571428571429	0.333333333333333	4.23809523809524	5	1.74164673034842	0.978336781043653	0.966091783079296	0.889087279447968	0	Gustatory	0.4	2	1.09861228866811	5
Lynott-2009-423-350	350	spiky			1	4.52380952380952	4.85714285714286	0.666666666666667	0.142857142857143	0.80952380952381	0.749603069567329	0.358568582800317	1.15470053837925	0.654653670707977	1.40068010691405	Haptic	0.428571428571428	2	1.09861228866811	5
Lynott-2009-423-351	351	spilling			1	4.42857142857143	2.38095238095238	1.95238095238095	0.714285714285714	0.142857142857143	0.74642002729218	1.65759435557046	1.59612626305661	1.10194633003868	0.654653670707977	Visual	0.445544554455446	3	1.38629436111989	8
Lynott-2009-423-352	352	spotless			1	5	1.76190476190476	0.095238095238095	0.80952380952381	0.1	0	1.54611648670991	0.436435780471985	1.36451631060415	0.447213595499958	Visual	0.631514408338443	1	0.693147180559945	8
Lynott-2009-423-353	353	spotted			1	4.66666666666667	1.19047619047619	0.571428571428571	0.095238095238095	0.19047619047619	0.795822425754222	1.32736760616822	1.28730060869358	0.436435780471985	0.511766315719159	Visual	0.680851063829787	16	2.83321334405622	7
Lynott-2009-423-354	354	square	ANGULAR (SQUAREFORMED)	2757	1	4.42857142857143	4	0	0	0.047619047619048	1.12122382116278	1.61245154965971	0	0	0.218217890235992	Visual	0.52247191011236	28	3.36729582998647	6
Lynott-2009-423-355	355	squeaking			1	1.38095238095238	0.904761904761905	4.52380952380952	0.047619047619048	0.047619047619048	1.53219419383414	1.26114082896249	0.813575295780767	0.218217890235992	0.218217890235992	Auditory	0.648275862068965	0	0	9
Lynott-2009-423-356	356	squealing			1	2.04761904761905	0.19047619047619	4.66666666666667	0	0	1.4309504001254	0.511766315719159	0.795822425754222	0	0	Auditory	0.675862068965517	1	0.693147180559945	9
Lynott-2009-423-357	357	stagnant			0.952380952380952	3.15	1.05	0.4	3.1	1.05	1.66306628661765	1.46808145478878	0.753937034925052	1.86095617754337	1.66938375014949	Visual	0.314285714285714	2	1.09861228866811	8
Lynott-2009-423-358	358	stale			1	3.76190476190476	2.71428571428571	0.714285714285714	3.80952380952381	4.71428571428571	1.37494588638106	1.64750894209583	1.52127765851133	1.47034171603228	0.717137165600636	Gustatory	0.254545454545455	4	1.6094379124341	5
Lynott-2009-423-359	359	steep	STEEP	2717	1	4.95238095238095	2.57142857142857	0.857142857142857	0.095238095238095	0.095238095238095	0.218217890235994	1.88603893309307	1.19522860933439	0.436435780471985	0.436435780471985	Visual	0.566666666666667	16	2.83321334405622	5
Lynott-2009-423-360	360	stenchy			1	1.9047619047619	0.19047619047619	0.333333333333333	4.90476190476191	1.52380952380952	1.70014005025356	0.511766315719159	0.577350269189626	0.436435780471984	1.24976188208185	Olfactory	0.532258064516129	0	0	7
Lynott-2009-423-361	361	sticky			1	3.0952380952381	4.61904761904762	0.047619047619048	0.428571428571429	2.38095238095238	1.22085060121056	0.740012869900955	0.218217890235992	1.02817452659695	1.74574312188794	Haptic	0.432432432432432	8	2.19722457733622	6
Lynott-2009-423-362	362	stinging			1	1.76190476190476	4.66666666666667	0.380952380952381	0.047619047619048	0.142857142857143	1.44584791402007	0.730296743340222	0.920662287496912	0.218217890235992	0.478091443733757	Haptic	0.659863945578231	3	1.38629436111989	8
Lynott-2009-423-363	363	stinky	STINKING	42	1	1.47619047619048	0.095238095238095	0.238095238095238	4.76190476190476	1.95238095238095	1.20909253653505	0.300792603759119	0.436435780471985	0.538958431120796	1.68748897703631	Olfactory	0.547486033519553	0	0	6
Lynott-2009-423-364	364	stormy			1	4.33333333333333	0.428571428571429	4.33333333333333	1.2	0.047619047619048	1.11055541659718	0.925820099772551	0.795822425754222	1.15165784392487	0.218217890235992	Visual	0.414364640883978	4	1.6094379124341	6
Lynott-2009-423-365	365	straight	STRAIGHT	1404	1	4.90476190476191	4	0.19047619047619	0.047619047619048	0.095238095238095	0.300792603759118	1.18321595661992	0.679635756787974	0.218217890235992	0.300792603759119	Visual	0.525773195876289	91	4.52178857704904	8
Lynott-2009-423-366	366	strange	STRANGE	600	0.952380952380952	4.14285714285714	2.52380952380952	3.38095238095238	3.33333333333333	3.47619047619048	1.35224680756563	2.13586159708553	1.68748897703631	1.79814719456816	1.74982992370823	Visual	0.096045197740113	64	4.17438726989564	7
Lynott-2009-423-367	367	striped			1	4.52380952380952	0.904761904761905	0.285714285714286	0.047619047619048	0.095238095238095	0.813575295780767	1.22085060121056	0.956182887467515	0.218217890235992	0.436435780471985	Visual	0.764227642276423	5	1.79175946922806	7
Lynott-2009-423-368	368	strong	STRONG	785	1	3.9047619047619	3.71428571428571	1.9047619047619	3	3.28571428571429	1.4108423691101	1.23056316956332	1.97242900771516	2.16794833886788	2.07708587070581	Visual	0.126506024096386	160	5.08140436498446	6
Lynott-2009-423-369	369	sturdy			1	4.14285714285714	4.19047619047619	0.761904761904762	0.238095238095238	0.285714285714286	0.727029179999969	1.16700675315302	1.30018313728343	1.09108945117996	1.10194633003868	Haptic	0.410891089108911	5	1.79175946922806	6
Lynott-2009-423-370	370	sunny	SUNNY	2340	1	4.95238095238095	0.952380952380952	0.285714285714286	0.285714285714286	0.095238095238095	0.218217890235994	1.59612626305661	0.783763812819726	0.717137165600636	0.436435780471985	Visual	0.739130434782609	10	2.39789527279837	5
Lynott-2009-423-371	371	sweaty			1	3.80952380952381	3.52380952380952	0.238095238095238	4.04761904761905	1.42857142857143	1.32736760616822	1.5039630187956	0.538958431120797	1.02353263143832	1.59910689359494	Olfactory	0.291970802919708	2	1.09861228866811	6
Lynott-2009-423-372	372	sweet	SWEET	717	1	2.19047619047619	0.571428571428571	1.19047619047619	3.9047619047619	4.85714285714286	1.80607440652504	1.247855302967	1.96517295979381	1.26114082896249	0.358568582800317	Gustatory	0.337078651685393	35	3.58351893845611	5
Lynott-2009-423-373	373	swift			1	4.57142857142857	1.23809523809524	2.85714285714286	0.238095238095238	0.095238095238095	0.74642002729218	1.60949563232591	1.52596573636875	0.768424485864545	0.436435780471985	Visual	0.497354497354497	9	2.30258509299405	5
Lynott-2009-423-374	374	swinging			1	4.42857142857143	2.66666666666667	1.57142857142857	0.095238095238095	0.095238095238095	1.02817452659695	1.35400640077266	1.43427433120127	0.436435780471985	0.436435780471985	Visual	0.489247311827957	9	2.30258509299405	8
Lynott-2009-423-375	375	tall	TALL	711	1	4.90476190476191	2.71428571428571	0.19047619047619	0	0	0.300792603759118	1.52127765851133	0.511766315719159	0	0	Visual	0.628048780487805	46	3.85014760171006	4
Lynott-2009-423-376	376	tangerine			1	4.33333333333333	2.0952380952381	0.285714285714286	3.23809523809524	4.19047619047619	1.19721899973787	1.54611648670991	0.902377811277357	1.70014005025356	1.36451631060415	Visual	0.286195286195286	1	0.693147180559945	9
Lynott-2009-423-377	377	tangy			1	0.80952380952381	0.19047619047619	0.19047619047619	3.0952380952381	4.75	1.12334534400814	0.511766315719159	0.511766315719159	1.4108423691101	0.550119604220181	Gustatory	0.504611330698287	1	0.693147180559945	5
Lynott-2009-423-378	378	tapering			0.714285714285714	3.4	3	0.6	0.2	0.2	1.54919333848297	1.51185789203691	1.2983506020002	0.560611910581388	0.560611910581388	Visual	0.432432432432432	2	1.09861228866811	8
Lynott-2009-423-379	379	tarry			0.761904761904762	3.88235294117647	2.41176470588235	0	2.23529411764706	0.470588235294118	1.31730562803286	1.22774302733775	0	1.8210371963769	1.00732610526728	Visual	0.431372549019608	0	0	5
Lynott-2009-423-380	380	tart			0.904761904761905	2.42105263157895	0.842105263157895	0.105263157894737	1.89473684210526	4.15789473684211	1.95265601094407	1.38496521796425	0.315301767642306	1.48678388335006	1.42451387009108	Gustatory	0.430167597765363	3	1.38629436111989	4
Lynott-2009-423-381	381	tasteless	TASTELESS	1771	1	1.0952380952381	0.19047619047619	0.333333333333333	3.23809523809524	4.33333333333333	1.4108423691101	0.402373908081478	0.730296743340221	1.37494588638106	1.35400640077266	Gustatory	0.450777202072539	1	0.693147180559945	9
Lynott-2009-423-382	382	tasty	TASTY	1813	1	2.76190476190476	0.333333333333333	0.19047619047619	3.9047619047619	5	1.48002573980191	0.658280588604383	0.511766315719159	0.995226703056238	0	Gustatory	0.39453125	4	1.6094379124341	5
Lynott-2009-423-383	383	tender			1	3	3.95238095238095	1.61904761904762	1.23809523809524	2.61904761904762	1.4142135623731	1.32197543381829	1.49920613913466	1.51343192462568	1.71686314178476	Haptic	0.218390804597701	17	2.89037175789616	6
Lynott-2009-423-384	384	tepid			0.904761904761905	1	3.68421052631579	0.315789473684211	0.473684210526316	1.36842105263158	1.56347191994114	1.4926721593969	0.582392725357819	1.17229220156408	1.60591013709393	Haptic	0.492307692307692	1	0.693147180559945	5
Lynott-2009-423-385	385	thorny			1	4.42857142857143	4.90476190476191	0.761904761904762	0.238095238095238	0.761904761904762	1.20712172424444	0.300792603759118	1.04425867986634	0.700340053457026	1.44584791402007	Haptic	0.420600858369099	1	0.693147180559945	6
Lynott-2009-423-386	386	thudding			1	2.85714285714286	2.23809523809524	4.57142857142857	0.047619047619048	0.047619047619048	1.2363540870525	1.89485518984333	0.978336781043654	0.218217890235992	0.218217890235992	Auditory	0.463414634146341	1	0.693147180559945	8
Lynott-2009-423-387	387	thumping			1	2.61904761904762	2.52380952380952	3.9047619047619	0.19047619047619	0.142857142857143	1.46547570693582	1.66189793967763	1.51343192462568	0.872871560943969	0.654653670707977	Auditory	0.401015228426396	3	1.38629436111989	8
Lynott-2009-423-388	388	thunderous			1	3.14285714285714	0.380952380952381	4.52380952380952	0.380952380952381	0	1.8516401995451	0.920662287496912	0.749603069567329	0.973457265430305	0	Auditory	0.536723163841808	1	0.693147180559945	10
Lynott-2009-423-389	389	ticklish			1	2.66666666666667	4.66666666666667	1.0952380952381	0.142857142857143	0.19047619047619	1.79814719456816	0.658280588604384	1.57812426331902	0.654653670707977	0.872871560943969	Haptic	0.516304347826087	0	0	8
Lynott-2009-423-390	390	tight	TIGHT	3053	1	3.9047619047619	4.14285714285714	0.714285714285714	0.095238095238095	0	1.30018313728343	1.15263672879682	1.0555973258235	0.436435780471985	0	Haptic	0.467741935483871	38	3.66356164612965	5
Lynott-2009-423-391	391	tingly			0.952380952380952	0.9	4.8	0.5	0.4	1.15	1.3337718577107	0.523148363780596	1.10023920844036	1.04629672756119	1.42441123571146	Haptic	0.567741935483871	0	0	6
Lynott-2009-423-392	392	tinkling			0.952380952380952	1.8	1.5	4.15	0.2	0	1.54238366446908	1.63835604381825	1.34848843251679	0.523148363780597	0	Auditory	0.542483660130719	0	0	8
Lynott-2009-423-393	393	tiny			1	4.61904761904762	3.33333333333333	0.619047619047619	0.047619047619048	0.238095238095238	0.804747816162957	1.59164485150844	1.28359613882991	0.218217890235992	0.538958431120797	Visual	0.516129032258065	55	4.02535169073515	4
Lynott-2009-423-394	394	tough			1	3.38095238095238	3.76190476190476	0.571428571428571	0.142857142857143	2.14285714285714	1.35927151357595	1.51343192462568	0.978336781043653	0.358568582800318	2.0071301473924	Haptic	0.361904761904762	32	3.49650756146648	5
Lynott-2009-423-395	395	translucent			0.904761904761905	4.68421052631579	1.05263157894737	0.421052631578947	0.210526315789474	0.210526315789474	0.749268649265355	1.54465689144247	0.96123701977563	0.713282503517759	0.713282503517759	Visual	0.68	2	1.09861228866811	11
Lynott-2009-423-396	396	transparent			1	4.80952380952381	0.619047619047619	0.25	0.142857142857143	0.142857142857143	0.511766315719159	0.973457265430305	0.786397515657049	0.654653670707977	0.654653670707977	Visual	0.782435129740519	7	2.07944154167984	11
Lynott-2009-423-397	397	triangular			1	4.61904761904762	3.57142857142857	0.285714285714286	0	0	0.864649667564296	1.56752762563945	0.902377811277357	0	0	Visual	0.544943820224719	4	1.6094379124341	10
Lynott-2009-423-398	398	ugly	UGLY	1548	1	5	1.66666666666667	0.857142857142857	1.14285714285714	0.714285714285714	0	1.59164485150844	1.42427926635595	1.62128696675556	1.34695423615122	Visual	0.456852791878173	14	2.70805020110221	4
Lynott-2009-423-399	399	uneven			1	4.57142857142857	4.28571428571429	1.52380952380952	0.428571428571429	0.428571428571429	0.676123403782814	1.00711752754369	1.60059512741504	0.810643483377778	0.810643483377778	Visual	0.36864406779661	7	2.07944154167984	6
Lynott-2009-423-400	400	unpalatable			0.80952380952381	3.52941176470588	1.35294117647059	0.235294117647059	3.70588235294118	4.76470588235294	1.2307338795828	1.22173935797433	0.437237316097603	1.4901638283404	0.562295714538387	Gustatory	0.333333333333333	1	0.693147180559945	11
Lynott-2009-423-401	401	unripe	UNRIPE	1958	1	4.14285714285714	3.42857142857143	0.285714285714286	2.66666666666667	3.95238095238095	1.06234242529018	1.56752762563945	0.717137165600636	1.39044357430761	1.28359613882991	Visual	0.266447368421053	0	0	6
Lynott-2009-423-402	402	vegetal			0.523809523809524	3.90909090909091	1.45454545454545	0.181818181818182	2.6	3.27272727272727	1.51357493732854	1.36847625946791	0.404519917477945	1.57762127549323	2.14899553703162	Visual	0.326433121019108	0	0	7
Lynott-2009-423-403	403	vinegary			1	1.76190476190476	0.380952380952381	0	4.19047619047619	4.95238095238095	1.37494588638106	0.804747816162957	0	0.749603069567329	0.218217890235994	Gustatory	0.438818565400844	0	0	8
Lynott-2009-423-404	404	vivid			1	4.52380952380952	1.19047619047619	2.52380952380952	1.61904761904762	1.71428571428571	0.813575295780767	1.74982992370823	1.91361039971692	1.85677652064513	1.87464282312277	Visual	0.288065843621399	10	2.39789527279837	5
Lynott-2009-423-405	405	wailing			0.952380952380952	2.85	0.25	4.95	0.1	0.15	1.75544266422131	0.638666373658505	0.223606797749978	0.447213595499958	0.670820393249937	Auditory	0.58433734939759	2	1.09861228866811	7
Lynott-2009-423-406	406	warbling			0.761904761904762	1.9375	0.8125	3.9375	0.25	0.25	1.23659478676997	1.47054411698527	1.69189243156886	0.774596669241483	0.774596669241483	Auditory	0.51304347826087	0	0	8
Lynott-2009-423-407	407	warm	WARM	1232	1	2.38095238095238	4.80952380952381	0.619047619047619	1.14285714285714	2.85714285714286	1.71686314178476	0.402373908081478	1.07126982951031	1.55838744494796	2.15141149680191	Haptic	0.354838709677419	70	4.26267987704132	4
Lynott-2009-423-408	408	waxy			1	4	4.66666666666667	0.619047619047619	2.14285714285714	1.61904761904762	0.948683298050514	0.577350269189627	1.07126982951031	1.82443729093971	1.74574312188794	Haptic	0.31021897810219	1	0.693147180559945	4
Lynott-2009-423-409	409	weak	WEAK	1601	1	3.66666666666667	3.19047619047619	1.85714285714286	1.42857142857143	2.14285714285714	1.27801930084539	1.53684897172909	1.68183573174416	1.83225076262581	1.79682259240344	Visual	0.182170542635659	36	3.61091791264422	4
Lynott-2009-423-410	410	weightless			1	3.04761904761905	4.28571428571429	1.23809523809524	0.142857142857143	0.285714285714286	1.28359613882991	1.30930734141595	1.44584791402007	0.478091443733757	0.902377811277357	Haptic	0.46031746031746	1	0.693147180559945	10
Lynott-2009-423-411	411	wet	WET	1726	1	4.33333333333333	4.66666666666667	1.85714285714286	1.80952380952381	1.71428571428571	0.856348838577676	0.577350269189627	1.55838744494796	1.56904581255767	1.76473389333512	Haptic	0.205298013245033	40	3.71357206670431	3
Lynott-2009-423-412	412	whiffy			0.952380952380952	0.95	0.2	0.3	4.9	1.5	1.14593101656986	0.523148363780597	0.801314709186032	0.307793505625547	1.53896752812773	Olfactory	0.598726114649682	0	0	6
Lynott-2009-423-413	413	whimpering			1	3.14285714285714	0.380952380952381	4.80952380952381	0.19047619047619	0.047619047619048	1.76877681706071	0.740012869900955	0.601585207518238	0.872871560943969	0.218217890235992	Auditory	0.555555555555556	1	0.693147180559945	10
Lynott-2009-423-414	414	whining			1	2.47619047619048	0.142857142857143	4.85714285714286	0.095238095238095	0.095238095238095	1.5039630187956	0.478091443733757	0.358568582800317	0.436435780471985	0.436435780471985	Auditory	0.62111801242236	1	0.693147180559945	7
Lynott-2009-423-415	415	whispering			1	2.42857142857143	0.238095238095238	4.66666666666667	0.095238095238095	0.047619047619048	1.69030850945703	0.700340053457026	0.577350269189627	0.300792603759119	0.218217890235992	Auditory	0.617834394904459	5	1.79175946922806	10
Lynott-2009-423-416	416	whistling			1	2.04761904761905	0.285714285714286	4.95238095238095	0.095238095238095	0.095238095238095	1.39557122627942	0.643650304346789	0.218217890235994	0.300792603759119	0.300792603759119	Auditory	0.649681528662421	3	1.38629436111989	9
Lynott-2009-423-417	417	white	WHITE	1335	1	4.57142857142857	0.095238095238095	0.238095238095238	0.142857142857143	0.1	0.978336781043654	0.436435780471985	0.700340053457026	0.358568582800318	0.307793505625546	Visual	0.869565217391304	218	5.3890717298165	5
Lynott-2009-423-418	418	wide	WIDE	1243	1	4.80952380952381	3.66666666666667	0.476190476190476	0.142857142857143	0.285714285714286	0.511766315719159	1.27801930084539	0.928388260322567	0.654653670707977	0.902377811277357	Visual	0.49746192893401	121	4.80402104473326	4
Lynott-2009-423-419	419	wiry			1	4.19047619047619	4.09523809523809	1.04761904761905	0.285714285714286	0.761904761904762	0.928388260322567	1.17918454470714	1.28359613882991	0.902377811277357	1.51343192462568	Visual	0.376146788990826	1	0.693147180559945	4
Lynott-2009-423-420	420	wispy			0.904761904761905	4.21052631578947	3.26315789473684	1.63157894736842	0.263157894736842	0.894736842105263	0.854981960070961	1.44691646319405	1.53516290542692	0.65337629647495	1.37010692373119	Visual	0.384615384615385	1	0.693147180559945	5
Lynott-2009-423-421	421	wizened			0.428571428571429	3.1	0.8	2.9	0.3	0.1	1.79195734076208	1.47572957474524	1.85292561462497	0.674948557710553	0.316227766016838	Visual	0.416666666666667	1	0.693147180559945	7
Lynott-2009-423-422	422	woolly			1	4.28571428571429	4.42857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.845154254728516	1.02817452659695	0.358568582800318	0.358568582800318	0.478091443733757	Haptic	0.46875	3	1.38629436111989	6
Lynott-2009-423-423	423	yellow	YELLOW	1424	0.952380952380952	4.9	0	0.15	0.05	0.05	0.447213595499959	0	0.670820393249937	0.223606797749979	0.223606797749979	Visual	0.951456310679612	45	3.8286413964891	6
