ID	GLOSS	PRIORITY
3918	CALABASH///Kalabasse	1
3918	CALABASH///Kalebasse	1
3918	CALABASH///Lagenariaflasche	1
2867	CALCULATE///rechnen	3
2867	CALCULATE///zählen, rechnen	1
498	CALF OF LEG///Wade	3
498	CALF OF LEG///Waden	1
498	CALF OF LEG///die Wade	1
1989	CALF///Kalb	2
1989	CALF///das Kalb	1
2944	CALL (APPEAL)///Ruf	2
180	CALL BY NAME///benennen	1
180	CALL BY NAME///bezeichnen	1
180	CALL BY NAME///nennen	6
1084	CALL///NA	1
1084	CALL///Rufen	2
1084	CALL///rufen	3
3820	CALM (OF SEA)///die Meeresstille	1
258	CALM///ruhig	2
1871	CAMEL///Kameel	2
1871	CAMEL///Kamel	1
1871	CAMEL///das Kamel	1
1105	CAMP///Lager	1
2986	CAMPFIRE///Lagerfeuer	2
1273	CANDLE///Kerze	2
1273	CANDLE///Wachskerze	1
1273	CANDLE///die Kerze	1
3202	CANNON///die Kanone	1
1970	CANOE///Einbaum	1
1970	CANOE///Kanu	1
1970	CANOE///das Kanu	1
1288	CAP///Mütze	5
1662	CAPE///die Landzunge	1
314	CAPYBARA///Capivara	2
1111	CAR///Auto	3
253	CARE FOR///pflegen	1
253	CARE FOR///sorgen	1
2758	CAREFUL///Vorsichtig, klug	1
2758	CAREFUL///vorsichtig	1
1042	CARPENTER///Zimmermann	1
1042	CARPENTER///der Zimmermann	1
2620	CARRIAGE///Kutsche	1
2620	CARRIAGE///Wagen	1
3085	CARROT///Karotte	1
3085	CARROT///Mohrrübe	1
3085	CARROT///Möhre	3
412	CARRY IN HAND///in der Hand tragen	1
414	CARRY ON HEAD///auf dem Kopf tragen	1
413	CARRY ON SHOULDER///auf der Schulter tragen	1
415	CARRY UNDER ARM///unter dem Arm tragen	1
700	CARRY///Tragen	1
700	CARRY///tragen	7
122	CART///der Wagen	1
228	CARVE///meißeln	1
228	CARVE///schnitzen	3
925	CASSAVA///Mandioca	1
925	CASSAVA///Mandioka	1
925	CASSAVA///Tapioca	1
925	CASSAVA///Yuca	1
925	CASSAVA///der Maniok	1
211	CAST///Metall gießen	1
1208	CAT///Katze	9
1208	CAT///die Katze	1
702	CATCH///Fangen	1
702	CATCH///fangen	4
2247	CATERPILLAR///Raupe	3
1153	CATTLE///das Vieh (Rinder)	1
2843	CAULIFLOWER///Blumenkohl	1
2896	CAUSE TO (LET)///Lassen, verursachen	1
2896	CAUSE TO (LET)///lassen	2
860	CAUSE///die Ursache	1
1155	CAVE///Hoehle	1
1155	CAVE///Höhle	4
1155	CAVE///die Höhle	1
1928	CEASE///aufhören	1
1928	CEASE///enden	3
439	CEBUS MONKEY///Affe (Macaco prego)	1
3727	CELERY///Sellerie	1
3208	CENTER OR MIDDLE///Mittelpunkt	1
491	CENTER///Zentrum	1
491	CENTER///die Mitte	1
1974	CENTIPEDE///Tausendfuss	1
1974	CENTIPEDE///Tausendfuß	1
1974	CENTIPEDE///der Tausendfüßler	1
509	CERTAIN///gewiss	1
509	CERTAIN///sicher (gewiss)	1
2363	CHAFF (HUSK)///Hülse	2
1627	CHAIN///Kette	3
1627	CHAIN///die Kette	1
1476	CHAIR///Stuhl	7
1476	CHAIR///der Stuhl	1
1555	CHAMELEON///Chamäleon	1
2857	CHANGE (BECOME DIFFERENT)///wechseln	2
2856	CHANGE (SOMETHING)///verändern	1
1264	CHANGE///sich verändern	1
1264	CHANGE///ändern	2
1024	CHARACTER///Buchstabe	2
2659	CHARCOAL OR COAL///Holzkohle (Kohle)	1
1188	CHARCOAL///Feuerkohle	1
1188	CHARCOAL///Kohle	1
1188	CHARCOAL///die Holzkohle	1
2903	CHAT (WITH SOMEBODY)///plaudern	3
2903	CHAT (WITH SOMEBODY)///sich unterhalten	2
1887	CHEAP///billig	6
1975	CHECK///prüfen	1
1730	CHEEK///Wange	5
1730	CHEEK///Wangen	2
1730	CHEEK///die Wange	1
1569	CHEESE///Käse	3
1569	CHEESE///der Käse	1
3146	CHEETAH///Gepard	1
2765	CHERRY///Kirsche	1
1592	CHEST///Brust	6
1592	CHEST///Brustkasten	1
1592	CHEST///Brußt	1
1592	CHEST///die Brust	1
321	CHEW///Kauen	2
321	CHEW///kauen	2
2512	CHICK///Küchlein	1
2513	CHICKEN CHICK///Küchlein	1
1318	CHICKEN///Hahn, Huhn	1
1318	CHICKEN///Huhn	8
1318	CHICKEN///das Huhn (Hühner)	1
301	CHIEFTAIN///Häuptling	3
301	CHIEFTAIN///der Häuptling	1
438	CHIGGOE (JIGGER FLEA)///Sandfloh	1
1801	CHILD (DESCENDANT)///Kind	1
1801	CHILD (DESCENDANT)///das Kind (Sohn oder Tochter)	1
1304	CHILD (YOUNG HUMAN)///Kind	3
1304	CHILD (YOUNG HUMAN)///das Kind	1
2099	CHILD///Kind	3
919	CHILI PEPPER///Chilischote	1
919	CHILI PEPPER///der Chili	1
2897	CHIME (ACTION)///läuten	2
1305	CHIMNEY///Rauchfang	1
1305	CHIMNEY///der Schornstein	1
3734	CHIMPANZEE///Schimpanse	1
1510	CHIN///Kinn	6
1510	CHIN///das Kinn	1
1979	CHISEL///Meißel	1
1979	CHISEL///der Meißel	1
129	CHOKE///ersticken	1
1750	CHOOSE///Wählen	1
1750	CHOOSE///wählen	4
2149	CHOP (INTO PIECES)///hacken	2
155	CHOP///hacken	1
1349	CHURCH///Kirche	2
1349	CHURCH///die Kirche	1
1467	CIRCLE///Kreis	2
1467	CIRCLE///Kreißs	1
1467	CIRCLE///der Kreis	1
1032	CITIZEN///Bürger	1
1032	CITIZEN///der Bürger	1
1126	CITRUS FRUIT///die Zitrusfrucht	1
2547	CITY///Stadt	1
302	CLAN///der Klan	1
3110	CLAP///klatschen	2
2128	CLAW OR NAIL///Kralle/Nagel	1
72	CLAW///Klaue	3
72	CLAW///Klauen	1
72	CLAW///Kralle	1
72	CLAW///die Kralle	1
2055	CLAY POT///Tonschale	1
1399	CLAY///Lehm	3
1399	CLAY///Thon	1
1399	CLAY///Töpferton	1
1399	CLAY///der Ton	1
2235	CLEAN (SOMETHING)///NA	1
2235	CLEAN (SOMETHING)///putzen	3
2235	CLEAN (SOMETHING)///reinigen	3
704	CLEAN///rein	2
704	CLEAN///sauber	5
989	CLEAR///deutlich	1
989	CLEAR///klar	1
1310	CLEVER///clever	1
1310	CLEVER///klug	3
1310	CLEVER///klug (schlau)	1
1310	CLEVER///schlau	3
1102	CLIMB///Klettern	2
1102	CLIMB///besteigen	1
1102	CLIMB///klettern	6
1102	CLIMB///steigen	1
3257	CLITORIS///Clitoris	1
3257	CLITORIS///Klitoris	1
3257	CLITORIS///clitoris	1
326	CLOAK///Umhang	1
326	CLOAK///der Mantel	1
1323	CLOCK///Uhr	2
1323	CLOCK///die Uhr	1
2707	CLOG (SOMETHING)///Verstopfen	1
589	CLOSED///geschlossen	2
1616	CLOTH///Stoff	3
1616	CLOTH///Tuch	2
1616	CLOTH///der Stoff (das Tuch)	1
1895	CLOTHES///Kleidung	3
1895	CLOTHES///Kleidungsstück	1
